latitude,longitude,lbrryNm,ctprvnNm,signguNm,lbrrySe,closeDay,weekdayOperOpenHhmm,weekdayOperColseHhmm,satOperOperOpenHhmm,satOperCloseHhmm,holidayOperOpenHhmm,holidayCloseOpenHhmm,seatCo,bookCo,pblictnCo,noneBookCo,lonCo,lonDaycnt,rdnmadr,operInstitutionNm,phoneNumber,plotAr,buldAr,homepageUrl,referenceDate,insttCode,insttNm
37.475044,126.9653243,인헌동 보물섬 작은도서관,서울특별시,관악구,작은도서관,토+일+공휴일,10:00,18:00,00:00,00:00,00:00,00:00,24,19766,8,246,5,14,서울특별시 관악구 남부순환로246가길 20,서울특별시 관악구청,02-889-4941,590,1497,http://lib.gwanak.go.kr/,2025-12-03,3200000,서울특별시 관악구
37.47468786,126.9778675,남현동 우리작은도서관,서울특별시,관악구,작은도서관,토+일+공휴일,10:00,18:00,00:00,00:00,00:00,00:00,60,18519,3,288,5,14,서울특별시 관악구 남현1가길 29,서울특별시 관악구청,02-525-1334,939,2448,http://lib.gwanak.go.kr/,2025-12-03,3200000,서울특별시 관악구
37.487372,126.927118,신림동 굴렁쇠작은도서관,서울특별시,관악구,작은도서관,토+일+공휴일,10:00,18:00,00:00,00:00,00:00,00:00,12,7174,3,9,5,14,서울특별시 관악구 신림동길 14,서울특별시 관악구청,02-877-2727,499,1037,http://lib.gwanak.go.kr/,2025-12-03,3200000,서울특별시 관악구
37.48540905,126.9180954,신사동 해오름작은도서관,서울특별시,관악구,작은도서관,토+일+공휴일,10:00,18:00,00:00,00:00,00:00,00:00,20,8244,1,24,5,14,서울특별시 관악구 조원로 142,서울특별시 관악구청,02-853-7336,369,695,http://lib.gwanak.go.kr/,2025-12-03,3200000,서울특별시 관악구
37.476132,126.915527,미성동 책의향기작은도서관,서울특별시,관악구,작은도서관,토+일+공휴일,10:00,18:00,00:00,00:00,00:00,00:00,20,8102,0,25,5,14,서울특별시 관악구 난곡로 249,서울특별시 관악구청,02-830-5312,396,721,http://lib.gwanak.go.kr/,2025-12-03,3200000,서울특별시 관악구
37.2103429,126.8250593,남양도서관,경기도,화성시,공공도서관,"매월 두 번째, 네 번째 월요일, 일요일을 제외한 법정공휴일",09:00,22:00,09:00,18:00,09:00,18:00,756,113967,66,0,7,14,경기도 화성시 만세구 남양읍 역골중앙로 143,경기도 화성시청,031-356-5241,4556,4499,www.hscitylib.or.kr,2026-02-01,5530000,경기도 화성시
37.20146282,127.0297732,노을빛도서관,경기도,화성시,공공도서관,"매월 첫 번째, 세 번째 월요일, 일요일을 제외한 법정공휴일, 재단창립기념일",09:00,22:00,09:30,18:00,09:30,18:00,262,37530,39,0,7,14,경기도 화성시 병점구 병점노을로 19 (병점동),화성시문화관광재단,031-226-3301,12946,739,www.hscitylib.or.kr,2026-02-01,5530000,경기도 화성시
37.21054214,127.1048231,동탄다원이음터도서관,경기도,화성시,공공도서관,"매월 두 번째, 네 번째 월요일, 일요일을 제외한 법정공휴일, 재단창립기념일",09:00,22:00,09:00,18:00,09:00,18:00,284,94873,62,2630,7,14,경기도 화성시 동탄구 동탄순환대로 754-14 (영천동),화성시인재육성재단,031-372-9611,13002,1696,www.hscitylib.or.kr,2026-02-01,5530000,경기도 화성시
37.19882557,127.1107996,동탄중앙이음터도서관,경기도,화성시,공공도서관,"매월 첫 번째, 세 번째 월요일, 일요일을 제외한 법정공휴일, 재단창립기념일",09:00,22:00,09:00,18:00,09:00,18:00,480,124473,74,2150,7,14,경기도 화성시 동탄구 동탄대로시범길 115 (청계동),화성시문화관광재단,031-378-7344,11002,2965,www.hscitylib.or.kr,2026-02-01,5530000,경기도 화성시
37.50658091,126.7236393,북구도서관,인천광역시,부평구,공공도서관,매주 월요일,09:00,20:00,09:00,17:00,09:00,17:00,500,308092,88,59748,10,22,인천광역시 부평구 신트리로 21,인천광역시교육청북구도서관,032-363-5000,9362,8098,https://lib.ice.go.kr/bukgu,2024-08-09,7310237,인천광역시교육청 인천광역시북구도서관
36.59737886,127.2941559,전의도래샘작은도서관,세종특별자치시,없음,작은도서관,매주월요일+일요일+국가지정공휴일,10:00,18:00,09:00,13:00,00:00,00:00,30,12179,1,0,5,14,세종특별자치시 조치원읍 신흥샛터3길3,세종특별자치시,044-301-5861,281,281,https://www.smalllibrary.org/library/detail/1048936,2025-08-31,5690000,세종특별자치시
36.5553423,127.3273282,연동면작은도서관,세종특별자치시,없음,작은도서관,매주월요일+일요일+국가지정공휴일,10:00,18:00,09:00,13:00,00:00,00:00,20,3469,0,0,5,14,세종특별자치시 연동면 장욱진로7,세종특별자치시,044-301-5318,99,99,https://www.smalllibrary.org/library/detail/3003376,2025-08-31,5690000,세종특별자치시
37.54822157,126.6766898,The Way 작은도서관,인천광역시,서구,작은도서관,일+월+법정공휴일,10:00,18:00,10:00,18:00,00:00,00:00,15,5521,0,0,2,7,인천광역시 서구 서곶로 341 (연희동),,032-577-6350,,,,2025-11-14,3560000,인천광역시 서구
37.56574195,126.6761717,글잎새 작은도서관,인천광역시,서구,작은도서관,휴관,00:00,00:00,00:00,00:00,00:00,00:00,15,1290,0,0,0,0,인천광역시 서구 승학로495번길 4-14 (검암동),,032-000-0000,,,,2025-11-14,3560000,인천광역시 서구
37.59780318,126.674779,하늘샘 도서관,인천광역시,서구,작은도서관,휴관,00:00,00:00,00:00,00:00,00:00,00:00,20,3000,0,0,0,0,인천광역시 서구 완정로34번길 55 (마전동),,032-562-5292,,,,2025-11-14,3560000,인천광역시 서구
37.59328217,126.6968709,꿈을 굽는 작은도서관,인천광역시,서구,작은도서관,금+일+법정공휴일,14:00,18:00,14:00,18:00,00:00,00:00,16,6482,0,0,2,7,인천광역시 서구 원당대로 860 (당하동),,032-000-0000,,,,2025-11-14,3560000,인천광역시 서구
37.48846687,126.6837645,동행 작은도서관,인천광역시,서구,작은도서관,일+월+법정공휴일,11:00,15:00,11:00,15:00,00:00,00:00,22,1138,0,0,0,0,인천광역시 서구 고래울로 6-1 (가좌동),,032-258-1062,,,,2025-11-14,3560000,인천광역시 서구
37.57093944,126.6730774,아라꿈 도서관,인천광역시,서구,작은도서관,법정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,26,1350,0,0,0,0,인천광역시 서구 정서진로 651 (시천동),,032-569-6671,,,,2025-11-14,3560000,인천광역시 서구
37.520482,126.6668257,루원시티센트럴타운 작은도서관,인천광역시,서구,작은도서관,토+일+법정공휴일,10:00,18:00,00:00,00:00,00:00,00:00,14,1048,0,0,0,0,"인천광역시 서구 봉오재1로 36 (신현동, 루원시티센트럴타운)",,032-572-8561,,,,2025-11-14,3560000,인천광역시 서구
37.59946756,126.6374502,이든샘 작은도서관,인천광역시,서구,작은도서관,일+월+법정공휴일,10:00,18:00,10:00,18:00,00:00,00:00,36,2726,0,0,2,7,인천광역시 서구 봉화로69번길 3 (오류동),,032-000-0000,,,,2025-11-14,3560000,인천광역시 서구
37.52221027,126.6632878,신현어린이도서관,인천광역시,서구,작은도서관,월~목+법정공휴일,18:00,20:00,13:00,18:00,00:00,00:00,30,1556,0,0,2,7,인천광역시 서구 새오개로111번안길 19 (신현동),,032-000-0000,,,,2025-11-14,3560000,인천광역시 서구
37.54244373,126.6716546,S.F 영어 작은도서관,인천광역시,서구,작은도서관,토+일+법정공휴일,10:00,18:00,00:00,00:00,00:00,00:00,20,2300,0,0,2,7,인천광역시 서구 심곡로 17-1 (심곡동),,032-563-0602,,,,2025-11-14,3560000,인천광역시 서구
37.56719611,126.6826249,꿈땅 작은도서관,인천광역시,서구,작은도서관,월+법정공휴일,10:00,17:00,10:00,15:00,00:00,00:00,24,4750,0,0,2,7,인천광역시 서구 검암로30번길 21 (검암동),,032-563-0019,,,,2025-11-14,3560000,인천광역시 서구
37.61386507,126.6850796,불로 작은도서관,인천광역시,서구,작은도서관,월+법정공휴일,09:30,17:00,09:30,15:00,00:00,00:00,24,5450,2,0,2,7,인천광역시 서구 검단로 765 (불로동),,023-565-9500,,,,2025-11-14,3560000,인천광역시 서구
37.53260237,126.656837,빛난이슬 작은도서관,인천광역시,서구,작은도서관,일+법정공휴일,09:00,17:00,09:00,17:00,00:00,00:00,56,2100,0,0,2,7,인천광역시 서구 청라에메랄드로 84 (청라동),,032-299-9100,,,,2025-11-14,3560000,인천광역시 서구
37.52394782,126.6670938,루에블리 작은도서관,인천광역시,서구,작은도서관,토+일+법정공휴일,10:00,17:00,00:00,00:00,00:00,00:00,15,3313,0,0,0,0,"인천광역시 서구 봉오재1로 49 (신현동, 루원시티루에블리)",,032-575-3900,,,,2025-11-14,3560000,인천광역시 서구
37.50434469,126.6691833,빛과진리 작은도서관,인천광역시,서구,작은도서관,토+일+법정공휴일,10:00,18:00,00:00,00:00,00:00,00:00,20,4338,0,0,2,7,인천광역시 서구 염곡로220번길 7-1 (석남동),,032-578-8291,,,,2025-11-14,3560000,인천광역시 서구
37.53233704,126.6645242,가정LH3단지 작은도서관,인천광역시,서구,작은도서관,일+법정공휴일,09:00,17:00,10:00,17:00,00:00,00:00,24,3000,0,0,2,7,"인천광역시 서구 봉오재3로 14 (가정동, 가정엘에이치3단지)",,032-569-5661,,,,2025-11-14,3560000,인천광역시 서구
37.5391649,126.6276727,위즈덤 작은도서관,인천광역시,서구,작은도서관,휴관,00:00,00:00,00:00,00:00,00:00,00:00,30,2794,0,0,0,0,인천광역시 서구 청라한내로161번길 3-9 (청라동),,032-000-0000,,,,2025-11-14,3560000,인천광역시 서구
37.56515844,126.6735443,선한사랑 어린이도서관,인천광역시,서구,작은도서관,일+법정공휴일,10:00,17:00,10:00,17:00,00:00,00:00,33,1304,0,0,2,7,인천광역시 서구 승학로483번길 2 (검암동),,032-566-0696,,,,2025-11-14,3560000,인천광역시 서구
37.59541612,126.6704982,키다리아저씨,인천광역시,서구,작은도서관,법정공휴일,10:00,17:00,10:00,17:00,00:00,00:00,30,2200,0,0,2,7,인천광역시 서구 완정로 31 (마전동),,032-562-9179,,,,2025-11-14,3560000,인천광역시 서구
37.52195565,126.6765082,SK리더스뷰 작은도서관,인천광역시,서구,작은도서관,금+일+법정공휴일,10:00,18:00,10:00,18:00,00:00,00:00,44,2500,0,0,0,0,"인천광역시 서구 가정로 437 (가정동, 루원시티 SK Leaderss VIEW)",,032-713-9974,,,,2025-11-14,3560000,인천광역시 서구
37.53346514,126.6651474,루원더퍼스트 작은도서관,인천광역시,서구,작은도서관,일+법정공휴일,13:00,18:00,13:00,18:00,00:00,00:00,30,5000,0,0,0,0,"인천광역시 서구 봉오재2로 13 (가정동, 루원더퍼스트)",,032-569-6013,,,,2025-11-14,3560000,인천광역시 서구
36.1713509,127.7727012,영동교육도서관,충청북도,영동군,공공도서관,격주월요일+공휴일,08:00,22:00,08:00,22:00,00:00,00:00,423,75999,64,2146,5,7,충청북도 영동군 영동읍 학산영동로 1220,충청북도 영동교육지원청,043-744-5754,5102,1650,,2023-12-06,4440000,충청북도 영동군
36.19589454,127.799035,유원대학교 도서관,충청북도,영동군,대학도서관,토+금+공휴일,09:00,18:00,00:00,00:00,00:00,00:00,422,170997,3397,7764,5,10,충청북도 영동군 영동읍 대학로 310,충총북도 영동군 영동대학교,043-740-1072,1643,3748.03,,2023-12-06,4440000,충청북도 영동군
35.19643376,126.8989244,용봉작은도서관,광주광역시,북구,작은도서관,월+국가지정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,50,10425,2,0,5,15,광주광역시 북구 설죽로202번길 37(용봉동 노인복지회관 2층),광주광역시 북구 도서관과,062-510-1344,,218,https://www.smalllibrary.org/library/detail/1048443,2025-06-02,3620000,광주광역시 북구
35.1872075,126.8945935,용봉주공작은도서관,광주광역시,북구,작은도서관,토+국가지정공휴일,10:00,17:00,00:00,00:00,00:00,00:00,15,3348,0,0,3,7,광주광역시 북구 매곡로 20,,062-575-0503,,39.56,https://www.smalllibrary.org/library/detail/1048444,2025-06-02,3620000,광주광역시 북구
37.4690492648,127.106912529,세곡도서관,서울특별시,강남구,작은도서관,첫째 주 월+셋째 주 월+일요일을 제외한 법정공휴일,09:00,18:00,09:00,17:00,09:00,18:00,26,29124,12,0,5,14,서울특별시 강남구 밤고개로 286 (세곡문화센터 2층),,02-445-0297,,,https://library.gangnam.go.kr/sklib/index.do,2025-12-26,3220000,서울특별시 강남구
35.1748622,126.8657311,운암1동작은도서관,광주광역시,북구,작은도서관,토+국가지정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,10,2779,2,0,5,15,광주광역시 북구 동운로201번길 55(운암동),광주광역시 북구 운암1동행정복지센터,062-410-6146,,33,https://www.smalllibrary.org/library/detail/1048453,2025-06-02,3620000,광주광역시 북구
35.1741064,126.8825969,운암2동작은도서관,광주광역시,북구,작은도서관,토+국가지정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,8,3950,2,0,5,15,광주광역시 북구 죽봉대로 214 (운암2동 행정복지센터 1층),광주광역시 북구 운암2동행정복지센터,062-410-8685,,60,https://www.smalllibrary.org/library/detail/1086080,2025-06-02,3620000,광주광역시 북구
35.1827847,126.8743154,운암3동작은도서관,광주광역시,북구,작은도서관,토+국가지정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,10,6945,2,0,5,15,광주광역시 북구 서강로 129(운암3동 행정복지센터 3층),광주광역시 북구 운암3동행정복지센터,062-410-8605,,116,https://www.smalllibrary.org/library/detail/1048454,2025-06-02,3620000,광주광역시 북구
35.1793323,126.8703194,운암산아이파크작은도서관,광주광역시,북구,작은도서관,토+국가지정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,10,1500,0,0,3,7,광주광역시 북구 서강로 77,,062-515-0007,,10,https://www.smalllibrary.org/library/detail/3008212,2025-06-02,3620000,광주광역시 북구
35.20935556,126.8911298,웃음꽃도서관,광주광역시,북구,작은도서관,연중무휴,10:00,18:00,10:00,17:00,10:00,17:00,60,20700,0,0,3,7,광주광역시 북구 일곡로 41번길 44 101호(일곡동),,,,40,https://www.smalllibrary.org/library/detail/1082191,2025-06-02,3620000,광주광역시 북구
37.55392482,126.9676059,구립 청파도서관,서울특별시,용산구,공공도서관,월+법정공휴일,09:00,21:00,09:00,17:00,00:00,00:00,75,43571,46,461,5,14,서울특별시 용산구 청파로93길 27,서울특별시 용산구청,02-714-3931,,,https://www.yslibrary.or.kr/cheongpa/index.do,2025-08-05,3020000,서울특별시 용산구
37.5389038,126.9650122,용산 꿈나무도서관,서울특별시,용산구,공공도서관,월+법정공휴일,09:00,21:00,09:00,17:00,00:00,00:00,150,57852,79,2038,5,14,서울특별시 용산구 백범로 329,서울특별시 용산구청,02-707-0138,,,https://www.yslibrary.or.kr/dream/index.do,2025-08-05,3020000,서울특별시 용산구
37.536928,126.958230,용마루어린이도서관,서울특별시,용산구,작은도서관,월+법정공휴일,10:00,19:00,10:00,17:00,00:00,00:00,55,10150,57,978,5,14,서울특별시 용산구 효창원로37길 1,서울특별시 용산구청,02-707-1030,,,https://www.yslibrary.or.kr/yongmaru/index.do,2025-08-05,3020000,서울특별시 용산구
37.5454737,126.9685013,청파 어린이 영어도서관,서울특별시,용산구,작은도서관,일+법정공휴일,10:00,19:00,10:00,17:00,00:00,00:00,24,19291,0,890,3,14,서울특별시 용산구 청파로49길 34,서울특별시 용산구청,02-702-0641,,,https://www.yslibrary.or.kr/small/index.do,2025-08-05,3020000,서울특별시 용산구
37.54101876,126.9846929,용암 어린이 영어도서관,서울특별시,용산구,작은도서관,일+법정공휴일,10:00,19:00,10:00,17:00,00:00,00:00,24,16525,0,2669,3,14,서울특별시 용산구 신흥로3가길 21-7,서울특별시 용산구청,02-798-4181,,,https://www.yslibrary.or.kr/small/index.do,2025-08-05,3020000,서울특별시 용산구
37.54869785,126.9781505,후암동작은도서관 북앤캠프,서울특별시,용산구,작은도서관,토+일+법정공휴일,09:00,17:00,00:00,00:00,00:00,00:00,33,9063,0,0,5,14,서울특별시 용산구 후암로 32-6,서울특별시 용산구청,02-2199-8758,,,https://www.yslibrary.or.kr/small/index.do,2025-08-05,3020000,서울특별시 용산구
37.54607528,126.9855699,해다올 작은도서관,서울특별시,용산구,작은도서관,토+일+법정공휴일,13:00,17:00,00:00,00:00,00:00,00:00,20,10059,0,0,5,14,서울특별시 용산구 신흥로90,서울특별시 용산구청,02-2199-8739,,,https://www.yslibrary.or.kr/small/index.do,2025-08-05,3020000,서울특별시 용산구
37.53435322,126.9515483,원효로제2동 작은도서관 두드림,서울특별시,용산구,작은도서관,토+일+법정공휴일,09:30,17:30,00:00,00:00,00:00,00:00,18,8836,0,0,5,14,서울특별시 용산구 효창원로8길 3,서울특별시 용산구청,02-2199-8755,,,https://www.yslibrary.or.kr/small/index.do,2025-08-05,3020000,서울특별시 용산구
37.54250925,126.9618379,효창동 작은도서관,서울특별시,용산구,작은도서관,토+일+법정공휴일,13:00,17:00,00:00,00:00,00:00,00:00,40,13777,0,0,5,14,서울특별시 용산구 효창원로161,서울특별시 용산구청,02-2199-8753,,,https://www.yslibrary.or.kr/small/index.do,2025-08-05,3020000,서울특별시 용산구
37.52814224,126.9692281,한강로동 작은도서관,서울특별시,용산구,작은도서관,토+일+법정공휴일,10:00,17:00,00:00,00:00,00:00,00:00,34,10463,0,0,5,14,서울특별시 용산구 한강대로38길 28,서울특별시 용산구청,02-2199-8743,,,https://www.yslibrary.or.kr/small/index.do,2025-08-05,3020000,서울특별시 용산구
37.52628148,126.9546578,이촌2동 작은도서관,서울특별시,용산구,작은도서관,일+법정공휴일,10:00,18:00,10:00,14:00,00:00,00:00,26,8354,0,0,5,14,서울특별시 용산구 이촌로18길 20,서울특별시 용산구청,02-2199-8756,,,https://www.yslibrary.or.kr/small/index.do,2025-08-05,3020000,서울특별시 용산구
37.54190232,126.9901964,회나무 작은도서관,서울특별시,용산구,작은도서관,토+일+법정공휴일,10:00,14:00,00:00,00:00,00:00,00:00,8,8493,0,0,5,14,서울특별시 용산구 회나무로13길 58,서울특별시 용산구청,02-2199-8647,,,https://www.yslibrary.or.kr/small/index.do,2025-08-05,3020000,서울특별시 용산구
36.51068344,127.2403364,시립도서관,세종특별자치시,없음,공공도서관,매주월요일+국가지정공휴일,09:00,22:00,09:00,18:00,09:00,18:00,1000,182559,164,23419,5,14,세종특별자치시 세종로1207,세종특별자치시,044-301-4300,6766,10097,https://lib.sejong.go.kr,2025-08-31,5690000,세종특별자치시
37.4024391619,126.7264659283,남동논현도서관,인천광역시,남동구,공공도서관,금+국가지정 공휴일,08:00,22:00,08:00,22:00,08:00,22:00,333,55936,59,1536,5,15,인천광역시 남동구 청능대로 611번길 15,인천광역시 남동구청,032-453-6430,41789,1411,www.namdonglib.go.kr,2025-02-11,3530000,인천광역시 남동구
37.39318223,126.7231934,소래도서관,인천광역시,남동구,공공도서관,월+국가지정 공휴일,08:00,22:00,08:00,22:00,08:00,22:00,150,119305,58,5266,5,15,인천광역시 남동구 앵고개로 793(논현동),인천광역시 남동구청,032-453-5940,1929,586,www.namdonglib.go.kr,2025-02-11,3530000,인천광역시 남동구
37.4363253,126.7462252,서창도서관,인천광역시,남동구,공공도서관,월+국가지정 공휴일,08:00,22:00,08:00,22:00,08:00,22:00,183,94504,49,2350,5,15,인천광역시 남동구 독곡로16번길 15(서창동),인천광역시 남동구청,032-453-5950,17518.9,518,www.namdonglib.go.kr,2025-02-11,3530000,인천광역시 남동구
37.46611169,126.714682,간석3동어린이도서관,인천광역시,남동구,공공도서관,월+국가지정 공휴일,09:00,18:00,09:00,17:00,09:00,17:00,80,39626,28,0,5,15,인천광역시 남동구 용천로 186(간석동),인천광역시 남동구청,032-453-5927,1342,469,www.namdonglib.go.kr,2025-02-11,3530000,인천광역시 남동구
37.60821711,126.7296092,풍무도서관,경기도,김포시,공공도서관,매주 월요일+일요일을 제외한 법정공휴일,09:00,22:00,09:00,17:00,09:00,17:00,313,126524,96,0,7,14,경기도 김포시 풍무로146번길 101(풍무동),경기도 김포시,031-5186-4870,1530,3982,http://www.gimpo.go.kr/lib/index.do,2026-03-12,4090000,경기도 김포시
37.64242826,126.6396941,마산도서관,경기도,김포시,공공도서관,매주 월요일+일요일을 제외한 법정공휴일,09:00,22:00,09:00,17:00,09:00,17:00,372,73541,80,0,7,14,경기도 김포시 김포한강7로22번길 174-6,경기도 김포시,031-5186-4890,4250,3408,http://www.gimpo.go.kr/lib/index.do,2026-03-12,4090000,경기도 김포시
35.30226604,126.7678845,장성군립중앙도서관,전라남도,장성군,공공도서관,"금+법정공휴일(단, 법정공휴일과 일요일이 겹치는 경우 휴관)+시설의 보수 및 점검·그 밖의 사유로 군수가 필요하다고 인정하는 경우",09:00,18:00,09:00,18:00,09:00,18:00,200,155656,64,13844,10,14,전라남도 장성군 장성읍 문화로 110,전라남도 장성군청,061-393-7900,57918,2925,https://lib.jangseong.go.kr,2026-02-19,4980000,전라남도 장성군
37.4613894,126.7311617,만수2동어린이도서관,인천광역시,남동구,공공도서관,월+국가지정 공휴일,09:00,18:00,09:00,17:00,09:00,17:00,65,35678,28,0,5,15,인천광역시 남동구 만수서로 46(만수동),인천광역시 남동구청,032-453-5741,1400,472,www.namdonglib.go.kr,2025-02-11,3530000,인천광역시 남동구
37.51542354,126.6689779,로이 작은도서관,인천광역시,서구,작은도서관,휴관,00:00,00:00,00:00,00:00,00:00,00:00,12,1027,0,0,0,0,인천광역시 서구 염곡로 344-1 (신현동),,032-000-0000,,,,2025-11-14,3560000,인천광역시 서구
37.58421986,126.7052687,검단LH13단지 아라작은도서관,인천광역시,서구,작은도서관,토+일+법정공휴일,10:00,17:00,00:00,00:00,00:00,00:00,18,1020,0,0,2,7,"인천광역시 서구 서로3로 49 (당하동, 인천검단 엘에이치 13단지)",,032-567-9907,,,,2025-11-14,3560000,인천광역시 서구
37.6022774,126.708984,디에트르 더힐 작은도서관,인천광역시,서구,작은도서관,법정공휴일,09:00,20:00,09:00,20:00,00:00,00:00,63,3000,0,0,0,0,"인천광역시 서구 서로3로 255 (원당동, 검단신도시 디에트르 더 힐)",,032-568-9740,,,,2025-11-14,3560000,인천광역시 서구
37.58189046,126.7125394,검단신안인스빌어반퍼스트 작은도서관,인천광역시,서구,작은도서관,토+일+법정공휴일,10:00,18:00,00:00,00:00,00:00,00:00,32,1500,0,0,0,0,"인천광역시 서구 이음1로 173, 검단신안인스빌어반퍼스트",,032-561-1992,,,,2025-11-14,3560000,인천광역시 서구
37.53684033,126.6267297,청라시티프라디움 작은도서관,인천광역시,서구,작은도서관,토+일+법정공휴일,10:00,18:00,00:00,00:00,00:00,00:00,10,1011,0,0,0,0,"인천광역시 서구 청라한내로 131, 청라시티프라디움",,032-562-5683,,,,2025-11-14,3560000,인천광역시 서구
37.51792192,126.6670859,마음이음 작은도서관,인천광역시,서구,작은도서관,토+일+법정공휴일,10:00,18:00,00:00,00:00,00:00,00:00,20,1018,0,0,0,0,"인천광역시 서구 원창로 159, 3층",,032-000-0000,,,,2025-11-14,3560000,인천광역시 서구
,,당하마루 작은도서관,인천광역시,서구,작은도서관,토+일+법정공휴일,10:00,18:00,00:00,00:00,00:00,00:00,30,1007,0,0,0,0,"인천광역시 서구 독정로 111, 인천검단LH36단지 아파트",,032-568-9270,,,,2025-11-14,3560000,인천광역시 서구
37.52195565,126.6765082,포레나루원시티 작은도서관,인천광역시,서구,작은도서관,토+일+법정공휴일,10:00,18:00,00:00,00:00,00:00,00:00,64,1009,0,0,0,0,"인천광역시 서구 서곶로 120, 포레나루원시티 아파트",,032-569-6337,,,,2025-11-14,3560000,인천광역시 서구
37.58727269,126.7082031,한신더휴어반파크 작은도서관,인천광역시,서구,작은도서관,토+일+법정공휴일,10:00,18:00,00:00,00:00,00:00,00:00,60,1003,0,0,0,0,"인천광역시 서구 매밭로 130, 검단한신더휴어반파크",,032-569-7967,,,,2025-11-14,3560000,인천광역시 서구
36.46073266,127.1110429,공주시 도서관(웅진도서관),충청남도,공주시,공공도서관,"매주월요일, 법정공휴일",08:00,22:00,08:00,22:00,08:00,22:00,373,142209,61,5948,142209,300,충청남도 공주시 고마나루길 17,공주시,041-840-2205,7600,2900,www.gongjulib.go.kr,2024-08-28,4500000,충청남도 공주시
36.47133917,127.1549033,공주시 도서관(기적의도서관),충청남도,공주시,공공도서관,"매주월요일, 법정공휴일",08:00,22:00,08:00,22:00,08:00,22:00,530,131582,33,16217,131582,300,충청남도 공주시 월송동현로 51,공주시,041-840-8955,6000,4075,www.gongjulib.go.kr,2024-08-28,4500000,충청남도 공주시
34.9579849,127.4860252,그림책도서관,전라남도,순천시,공공도서관,매주 월요일(다만 월요일이 공휴일인 경우 그 다음날 휴관) + 설날+ 추석 + 전시 준비 기간 중 공휴일,09:00,18:00,09:00,18:00,09:00,18:00,175,82981,17,270,20,14,전라남도 순천시 도서관길 33,전라남도 순천시청 도서관운영과,061-749-8892,5276,2332,https://library.suncheon.go.kr/pblibrary/,2025-05-19,4820000,전라남도 순천시
34.94710586,127.5185747,연향도서관,전라남도,순천시,공공도서관,매월 첫 번째 월요일(정비의 날)+ 일요일을 제외한 국가 지정 공휴일(일요일과 국가 지정 공휴일이 겹칠 경우 휴관),08:00,22:00,08:00,22:00,08:00,22:00,556,150219,31,3446,20,14,전라남도 순천시 연향번영길 54,전라남도 순천시청 도서관운영과,061-749-8555,6333,4114,https://library.suncheon.go.kr/,2025-05-19,4820000,전라남도 순천시
34.94715332,127.527648,기적의도서관,전라남도,순천시,공공도서관,매월 첫 번째 월요일(정비의 날)+ 일요일을 제외한 국가 지정 공휴일(일요일과 국가 지정 공휴일이 겹칠 경우 휴관),09:00,18:00,09:00,18:00,09:00,18:00,315,92705,14,1076,20,14,전라남도 순천시 해룡면 기적의도서관길 60,전라남도 순천시청 도서관운영과,061-749-8890,4204,1890,https://library.suncheon.go.kr/miracle,2025-05-19,4820000,전라남도 순천시
34.9640441,127.5245546,조례호수도서관,전라남도,순천시,공공도서관,매월 첫 번째 월요일(정비의 날)+ 일요일을 제외한 국가 지정 공휴일(일요일과 국가 지정 공휴일이 겹칠 경우 휴관),08:00,22:00,08:00,22:00,08:00,22:00,308,88565,56,580,20,14,전라남도 순천시 조례2길 31,전라남도 순천시청 도서관운영과,061-749-8891,4950,2292,https://library.suncheon.go.kr/,2025-05-19,4820000,전라남도 순천시
34.9307676584,127.5465480383,신대도서관,전라남도,순천시,공공도서관,매월 첫 번째 월요일(정비의 날)+ 일요일을 제외한 국가 지정 공휴일(일요일과 국가 지정 공휴일이 겹칠 경우 휴관),09:00,21:00,09:00,21:00,09:00,21:00,150,70071,80,2204,20,14,전라남도 순천시 해룡면 좌야로 71,전라남도 순천시청 도서관운영과,061-749-4374,1837,778,https://library.suncheon.go.kr/,2025-05-19,4820000,전라남도 순천시
35.17891941,128.797674,팔판빛오름작은도서관,경상남도,김해시,작은도서관,매주월요일+일요일+국가지정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,60,8584,4,7,10,14,"경상남도 김해시 덕정로 108, 복리동 지하1층(관동동, 팔판마을부영이그린타운9차)",경상남도 김해시청,055-904-2408,,113,http://lib.gimhae.go.kr,2026-01-28,5350000,경상남도 김해시
35.45273826,128.5305123,영산도서관,경상남도,창녕군,공공도서관,월+국가지정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,153,70201,29,5854,5,14,경상남도 창녕군 영산면 원다리길 34,경상남도 창녕군청,055-530-1931,6500,1400,http://www.cng.go.kr/ysl.web,2025-12-23,5410000,경상남도 창녕군
37.693983,126.5920603,통진도서관,경기도,김포시,공공도서관,매주 월요일+일요일을 제외한 법정공휴일,07:00,22:00,07:00,22:00,07:00,22:00,406,173404,97,4843,20,14,경기도 김포시 통진읍 조강로 132,경기도 김포시,031-5186-4980,6313,4080,http://www.gimpo.go.kr/lib/index.do,2026-03-12,4090000,경기도 김포시
