latitude,longitude,manageNo,parkNm,parkSe,rdnmadr,lnmadr,parkAr,mvmFclty,amsmtFclty,cnvnncFclty,cltrFclty,etcFclty,appnNtfcDate,institutionNm,phoneNumber,referenceDate,insttCode,insttNm
35.15982261,126.8848429,29140-00040,농성공단,어린이공원,,광주광역시 서구 농성동 417-8,2084,허리돌리기(1)+윗몸일으키기(1)+런닝트레이너(1)+에어워킹(1)+테니스장(2)+기타운동시설(2),,음수장(1),,파고라마루(2)+목재등의자(2)+목재평의자(6),1992-08-06,광주광역시 서구청,062-360-7512,2026-01-01,3600000,광주광역시 서구
35.13052374,126.8839083,29140-00041,풍암,어린이공원,광주광역시 서구 송풍로 13번길 27,광주광역시 서구 풍암동 30-2,1708,허리돌리기(1)+런닝트레이너(1)+옆파도타기(1)+에어워킹(1)+농구대(1),조합놀이대(1),,,파고라마루(1)+파고라의자(2)+목재등의자(7)+목재평의자(3)+석재의자(1),1992-08-06,광주광역시 서구청,062-360-7512,2026-01-01,3600000,광주광역시 서구
35.159801,126.846567,29140-00042,느티나무,어린이공원,,광주광역시 서구 치평동 1192,1519,허리돌리기(1)+거꾸로매달리기(1)+런닝트레이너(1)+옆파도타기(1)+어깨근육풀기(1),조합놀이대(1),음수장(1),,파고라마루(1)+파고라의자(2)+목재평의자(8)+그네의자(1),1994-11-12,광주광역시 서구청,062-360-7512,2026-01-01,3600000,광주광역시 서구
35.15319791,126.8598394,29140-00043,무지개,어린이공원,,광주광역시 서구 쌍촌동 1302-2,2716,,조합놀이대(1),,,목재등의자(9),1994-11-12,광주광역시 서구청,062-360-7512,2026-01-01,3600000,광주광역시 서구
35.15587992,126.862207,29140-00044,오월,어린이공원,,광주광역시 서구 쌍촌동 1288-2,2057.1,런닝트레이너(1)+에어워킹(1)+평행봉(1),조합놀이대(1)+그네(1),,,파고라의자(4)+목재등의자(2)+목재평의자(8),1994-11-12,광주광역시 서구청,062-360-7512,2026-01-01,3600000,광주광역시 서구
35.15329763,126.8465895,29140-00045,운천,어린이공원,,광주광역시 서구 치평동 1168-3,2794.1,런닝트레이너(1)+옆파도타기(1)+에어워킹(1)+철봉(2)+농구대(2),조합놀이대(1)+그네(1),,,파고라마루(1)+목재등의자(5)+목재평의자(2),1994-11-12,광주광역시 서구청,062-360-7512,2026-01-01,3600000,광주광역시 서구
35.15714776,126.8433994,29140-00046,장수,어린이공원,,광주광역시 서구 치평동 1166-10,8084.1,허리돌리기(1)+거꾸로매달리기(1)+윗몸일으키기(1)+런닝크레이너(1)+옆파도타기(1)+에어워킹(1)+어깨근육풀기(1)+철봉(1)+평행봉(1)+농구대(1),조합놀이대(1)+그네(1)+시소(1)+회전놀이(1),음수장(1),,파고라마루(1)+파고라의자(1)+목재등의자(8),1994-11-12,광주광역시 서구청,062-360-7512,2026-01-01,3600000,광주광역시 서구
35.14965487,126.8439699,29140-00047,치평,어린이공원,광주광역시 서구 상무민주로6번길 27 (쌍촌동),광주광역시 서구 치평동 1171-9,4416.3,허리돌리기(3)+거꾸로매달리기(2)+윗몸일으키기(2)+런닝트레이너(1)+옆파도타기(1)+에어워킹(1)+등맛사지기(1)+양팔줄당기기(1)+어깨근육풀기(1)+철봉(1)+평행봉(1)+기타체육기구(1)+농구대(1),조합놀이대(1),,,파고라마루(1)+파고라의자(2)+목재등의자(6)+목재평의자(4)+야외탁자(2),1994-11-12,광주광역시 서구청,062-360-7512,2026-01-01,3600000,광주광역시 서구
35.14655021,126.8439587,29140-00048,해오리,어린이공원,,광주광역시 서구 치평동 1174-1,3551.5,허리돌리기(1)+윗몸일으키기(1)+런닝트레이너(1)+옆파도타기(1)+에어워킹(1)+등맛사지기(1)+어깨근육풀기(1)+농구대(1),조합놀이대(1),,,파고라마루(1)+목재등의자(5)+목재평의자(2),1994-11-12,광주광역시 서구청,062-360-7512,2026-01-01,3600000,광주광역시 서구
35.120501,126.8776872,29140-00049,개나리,어린이공원,,광주광역시 서구 풍암동 1056,3837.4,허리돌리기(1)+거꾸로매달리기(1)+런닝트레이너(1)+옆파도타기(1)+에어워킹(1)+철봉(1),조합놀이대(1),,,파고라마루(1)+목재등의자(3),1995-06-30,광주광역시 서구청,062-360-7512,2026-01-01,3600000,광주광역시 서구
35.12780503,126.883968,29140-00050,금당,어린이공원,,광주광역시 서구 풍암동 1165,3277.8,허리돌리기(1)+옆파도타기(1)+에어워킹(1)+어깨근육풀기(1),조합놀이대(1),,,파고라마루(1)+파고라의자(1)+목재등의자(8)+목재평의자(3)+석재의자(5),1995-06-30,광주광역시 서구청,062-360-7512,2026-01-01,3600000,광주광역시 서구
36.09076162,128.4277525,47190-00088,푸른꿈공원,어린이공원,,경상북도 구미시 진평동 1056-1,1750,허리돌리기,조합놀이대,평의자,,CCTV,1993-10-04,경상북도 구미시청,054-480-5572,2026-04-02,5080000,경상북도 구미시
36.30809214,127.3535844,30170-00093,미나리,어린이공원,,대전광역시 서구 가수원동 1237,1532,어깨관절놀이 외2종,조합놀이대 외 1종,,,공원등4주 외3종,2001-01-05,대전광역시 서구청,042-288-3623,2025-05-28,3660000,대전광역시 서구
36.30703083,127.3506341,30170-00094,용소,어린이공원,,대전광역시 서구 가수원동 989,15745.6,농구대 외5종,조합놀이대 외3종,,,공원등6주 외4종,2001-01-05,대전광역시 서구청,042-288-3623,2025-05-28,3660000,대전광역시 서구
36.3150075,127.3501199,30170-00095,나비,어린이공원,,대전광역시 서구 도안동 1401,1523.7,,조합놀이대 외3종,,,공원등4주 외2종,2001-01-05,대전광역시 서구청,042-288-3623,2025-05-28,3660000,대전광역시 서구
36.31081136,127.352368,30170-00096,바다,어린이공원,,대전광역시 서구 가수원동 1091,1702.5,어깨관절놀이 외3종,조합놀이대 외4종,,,공원등6주 외3종,2001-01-05,대전광역시 서구청,042-288-3623,2025-05-28,3660000,대전광역시 서구
36.30788283,127.3496123,30170-00097,윗용소,어린이공원,,대전광역시 서구 가수원동 925,2761.3,어깨관절놀이 외2종,조합놀이대 외1종,,,공원등9주 외4종,2001-01-05,대전광역시 서구청,042-288-3623,2025-05-28,3660000,대전광역시 서구
36.32330852,127.382723,30170-00098,변정,어린이공원,,대전광역시 서구 변동 45-1,1649.6,윗몸일으키기외7종,조합놀이대외1종,음수대,,점멸기외3종,1970-11-05,대전광역시 서구청,042-288-3623,2025-05-28,3660000,대전광역시 서구
35.14159896,126.8792537,29140-00001,염주,근린공원,광주광역시 서구 염화로134번길 18 (화정동),광주광역시 서구 화정동 843,10400,허리돌리기(1)+거꾸로매달리기(2)+윗몸일으키기(3)+런닝트레이너(2)+옆파도타기(2)+에어워킹(2)+등맛사지기(2)+역기들어올리기(1)+양팔줄당기기(1)+어깨근육풀기(2)+철봉(9)+평행봉(4)+매달리기(1),,,,한식정자(2)+목재등의자(20)+석재의자(19)+야외탁자(3)+경로당(1),1982-03-23,광주광역시 서구청,062-360-7512,2026-01-01,3600000,광주광역시 서구
35.15574851,126.8585843,29140-00003,시민,근린공원,광주광역시 서구 상무민주로 61 (쌍촌동),광주광역시 서구 치평동1162,170384.9,허리돌리기(3)+거꾸로매달리기(1)+윗몸일으키기(6)+런닝트레이너(3)+옆파도타기(2)+에어워킹(2)+등맛사지기(4)+역기들어올리기(6)+양팔줄당기기(2)+어깨근육풀기(4)+철봉(3)+평행봉(3)+테니스장(3)+족구장(6)+기타운동시설(1),기타기구(1),음수장(3)+시계탑(1),가상관측시설(1)+기념비(2),한식정자(1)+파고라마루(7)+파고라의자(7)+목재등의자(34)+목재평의자(39)+석재의자(38)+그네의자(3)+야외탁자(3)+경로당(1),1994-11-12,광주광역시 서구청,062-360-7512,2026-01-01,3600000,광주광역시 서구
35.15221868,126.8422202,29140-00004,마재,근린공원,광주광역시 서구 상무자유로 73 (치평동),광주광역시 서구 금호동 789,18267.3,허리돌리기(1)+런닝트레이너(1)+옆파도타기(1)+에어워킹(1)+양팔줄당기기(1)+어깨근육풀기(1)+게이트볼장((1),그네(1)+시소(2)+흔들놀이(2),음수장(1),기념비(1)+문화센터(1),한식정자(1)+파고라마루(1)+파고라의자(2)+목재등의자(11)+목재평의자(11),1995-06-30,광주광역시 서구청,062-360-7512,2026-01-01,3600000,광주광역시 서구
35.15654724,126.8516022,29140-00017,상무,수변공원,광주광역시 서구 내방로 102 (치평동),광주광역시 서구 쌍촌동 869-9,74020,허리돌리기(4)+거꾸로매달리기(1)+윗몸일으키기(3)+런닝트레이너(1)+옆파도타기(2)+에어워킹(2)+양팔줄당기기(1)+어깨근육풀기(2)+철봉(1)+평행봉(1)+기타체육기구(2),,전망대(1)+음수장(1),어린이집(1),한식정자(3)+파고라마루(3)+목재등의자(34)+목재평의자(5)+그네의자(2)+야외탁자(2)+기타시설(2),1967-02-20,광주광역시 서구청,062-360-7512,2026-01-01,3600000,광주광역시 서구
35.11557813,126.8484198,29140-00018,전평제,수변공원,,광주광역시 서구 매월동 519-1,44000,허리돌리기(1)+거꾸로매달리기(1)+윗몸일으키기(4)+런닝트레이너(1)+옆파도타기(2)+에어워킹(2)+등맛사지기(3)+어깨근육풀기(1)+평행봉(1),,,,한식정자(2)+파고라마루(2)+파고라의자(3)+목재등의자(6)+목재평의자(28)+야외탁자(3),1906-07-14,광주광역시 서구청,062-360-7512,2026-01-01,3600000,광주광역시 서구
35.148223,126.887055,29140-00019,농성,어린이공원,,광주광역시 서구 농성동 669-3,2100,허리돌리기(1)+윗몸일으키기(1)+에어워킹(1)+등맛사지기(1)+역기들어올리기(1)+어깨근육풀기(1)+철봉(1)+기타체육기구(1),조합놀이대(1)+그네(1),음수장(1),,파고라마루(2)+목재등의자(9),1970-02-05,광주광역시 서구청,062-360-7512,2026-01-01,3600000,광주광역시 서구
35.15314897,126.8724926,29140-00020,내방,어린이공원,,광주광역시 서구 내방동 837,30200,허리돌리기(1)+런닝트레이너(1)+에어워킹(1)+기타체육기구(1),조합놀이대(2)+그네(2)+시소(1),,,파고라마루(1)+목재등의자(4),1970-02-05,광주광역시 서구청,062-360-7512,2026-01-01,3600000,광주광역시 서구
35.15154893,126.8601455,29140-00021,쌍촌,어린이공원,,광주광역시 서구 쌍촌동 967,1500,허리돌리기(1)+런닝트레이너(1)+옆파도타기(1)+등맛사지기(1)+양팔줄당기기(1)+어깨근육풀기(2),조합놀이대(1)+그네(1),,,파고라마루(2)+목재등의자(3)+목재평의자(6),1970-02-05,광주광역시 서구청,062-360-7512,2026-01-01,3600000,광주광역시 서구
35.14086813,126.8769884,29140-00022,꿈마당,어린이공원,,광주광역시 서구 화정동 892,1500,허리돌리기(1)+런닝트레이너(1)+에어워킹(1)+양팔줄당기기(1)+어깨근육풀기(1)+철봉봉(1),조합놀이대(1)+그네(1),,,파고라마루(1)+목재등의자(7),1983-12-30,광주광역시 서구청,062-360-7512,2026-01-01,3600000,광주광역시 서구
35.1482234,126.8870553,29140-00023,염주,어린이공원,광주광역시 서구 화정로276번길 5 (농성동),광주광역시 서구 화정동 895,1500,,,,,,1983-12-30,광주광역시 서구청,062-360-7512,2026-01-01,3600000,광주광역시 서구
35.14337133,126.8764191,29140-00024,콩콩,어린이공원,광주광역시 서구 상무대로1005번길 12-5 (내방동),광주광역시 서구 화정동 891,1500,허리돌리기(1)+거꾸로매달리기(1)+옆파도타기(1)+에어워킹(1)+등맛사지기(1)+양팔줄당기기(1)+어깨근육풀기(1),조합놀이대(1),음수장(1),,한식정자(1)+목재등의자(1),1983-12-30,광주광역시 서구청,062-360-7512,2026-01-01,3600000,광주광역시 서구
35.15154575,126.8601455,29140-00025,효행,어린이공원,광주광역시 서구 상무민주로6번길 17 (쌍촌동),광주광역시 서구 화정동 802,1500,허리돌리기(1)+거꾸로매달리기(1)+런닝트레이너(1)+옆파도타기(1)+에어워킹(1)+역기들어올리기(1)+어깨근육풀기(1)+농구대(1),조합놀이대(1)+시소(1)+흔들놀이(2),,,파고라마루(2)+목재등의자(5),1983-12-30,광주광역시 서구청,062-360-7512,2026-01-01,3600000,광주광역시 서구
35.140983,126.874497,29140-00026,화방,어린이공원,,광주광역시 서구 화정동 894,1500,,,,,,1983-12-30,광주광역시 서구청,062-360-7512,2026-01-01,3600000,광주광역시 서구
36.13833395,128.4308104,47190-00024,푸른공원,어린이공원,경상북도 구미시 산호대로 925,경상북도 구미시 옥계동 922,1648,공중걷기,조합놀이대,평의자,,CCTV,1980-12-11,경상북도 구미시청,054-480-5587,2026-04-02,5080000,경상북도 구미시
36.254111,127.341743,30170-00082,금평,어린이공원,,대전광역시 서구 흑석동 983,1580.1,싸이클링 외 5종,조합놀이대외1종,파고라,,공원등3주 외1종,1997-12-05,대전광역시 서구청,042-288-3623,2025-05-28,3660000,대전광역시 서구
35.15221868,126.8422202,29140-00006,풍암,근린공원,광주광역시 서구 상무자유로 59 (치평동),광주광역시 서구 풍암동 1065,14344.9,허리돌리기(3)+윗몸일으키기(1)+런닝트레이너(1)+옆파도타기(1)+에어워킹(2)+등맛사지기(1)+역기들어올리기(1)+평행봉(1),,,,파고라의자(1)+목재등의자(3)+목재평의자(6),1995-06-30,광주광역시 서구청,062-360-7512,2026-01-01,3600000,광주광역시 서구
35.090829,126.9421201,29110-00041,내남3,소공원,,광주광역시 동구 내남동 903,1624,,,,,,2016-10-21,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.13113755,126.9263174,29110-00042,학동,역사공원,광주광역시 동구 천변우로 599 (학동),광주광역시 동구 학동 1013,2049.3,,,,,,2005-11-01,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.15815221,126.913944,29110-00043,계림8,문화공원,광주광역시 동구 독립로 310 (계림동),광주광역시 동구 계림동 962,5999,,,,,,2007-09-11,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.14992915,126.909259,29110-00044,천변,수변공원,,광주광역시 동구 수기동 138,108420,,,,,,1975-02-18,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.15985601,126.9372678,29110-00012,율곡,어린이공원,,광주광역시 동구 산수동 708,4216,,"조합놀이대, 그네, 흔들놀이기구",,,,1990-12-12,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.10339656,126.938209,29110-00013,월남,어린이공원,,광주광역시 동구 월남동 623,1501.7,,"조합놀이대, 그네, 흔들놀이기구",,,,2011-07-01,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.11799477,126.9231157,29110-00014,용산,어린이공원,,광주광역시 동구 용산동 670,1574,,"흔들놀이기구, 조합놀이대",,,,2006-12-29,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.09425388,126.9391133,29110-00015,남계,어린이공원,,광주광역시 동구 내남동 303,2113,,"조합놀이대, 바구니그네, 공중놀이기구",화장실,,,2006-03-07,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.13049928,126.933169,29110-00016,학운1,소공원,,광주광역시 동구 학동 810,63,,,,,,2006-11-01,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.13140446,126.932773,29110-00017,학운2,소공원,,광주광역시 동구 학동 781-15,43,,,,,,2006-11-01,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.131232,126.9327996,29110-00018,학운3,소공원,,광주광역시 동구 학동 782-1,45,,,,,,2006-11-01,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.144371,126.922377,29110-00019,서남2-1,소공원,,광주광역시 동구 서석동 106-14,91.2,,,,,,2006-11-01,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.144162,126.922333,29110-00020,서남2-2,소공원,,광주광역시 동구 서석동 117-2,70.7,,,,,,2006-11-01,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.154726,126.923214,29110-00021,산수1동 3-1,소공원,,광주광역시 동구 산수동 489-16,332,,,,,,2010-11-01,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.154847,126.922527,29110-00022,산수1동 3-2,소공원,,광주광역시 동구 산수동 487-21,270,,,,,,2010-09-01,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.15488243,126.923236,29110-00023,산수1동 3-3,소공원,,광주광역시 동구 산수동 490-7,290,,,,,,2010-11-01,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.15854489,126.9250135,29110-00024,계림5-2,소공원,,광주광역시 동구 계림동 53,977,,,,,,2007-03-27,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.15431915,126.926806,29110-00025,산수1,소공원,,광주광역시 동구 산수동 380-18,3170,,,,,,2007-07-27,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.157856,126.923602,29110-00026,계림7,소공원,,광주광역시 동구 계림동 196-11,2680,,,,,,2007-07-27,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.11908285,126.930703,29110-00027,지원2,소공원,,광주광역시 동구 용산동 226,603,,,,,,2011-11-15,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.15270011,126.925899,29110-00028,동명2-1,소공원,,광주광역시 동구 동명동 181-1,988.1,,,,,,2012-06-15,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.152636,126.924836,29110-00029,동명2-2,소공원,,광주광역시 동구 동명동 207-70,104.5,,,,,,2013-04-15,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.16150481,126.9241797,29110-00030,계림2-1,소공원,,광주광역시 동구 계림동 1873,5005.7,,,,,,2013-03-15,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.12123006,126.9357376,29110-00031,지원3-1,소공원,광주광역시 동구 소태길 31-12 (소태동),광주광역시 동구 소태동 230,596,,,,,,2013-10-01,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.12121592,126.936784,29110-00032,지원3-2,소공원,,광주광역시 동구 소태동 303,459,,,,,,2013-10-01,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.122048,126.932528,29110-00033,지원1-1,소공원,,광주광역시 동구 용산동 276-2,544,,,,,,2012-03-01,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.125408,126.930531,29110-00034,지원1-2,소공원,,광주광역시 동구 용산동 298-27,1238,,,,,,2016-05-01,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.125313,126.930964,29110-00035,지원1-3,소공원,,광주광역시 동구 용산동 293-3,551,,,,,,2016-05-01,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.122524,126.9316854,29110-00036,지원1-4,소공원,,광주광역시 동구 용산동 636-3,570,,,,,,2016-05-01,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.1337463,126.9326147,29110-00037,미량1,소공원,,광주광역시 동구 학동 706,125,,,,,,2017-08-01,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.1343115,126.9319398,29110-00038,미량2,소공원,,광주광역시 동구 학동 692,78,,,,,,2017-08-01,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.0926208,126.940714,29110-00039,내남1,소공원,,광주광역시 동구 내남동 900,726,,,,,,2016-10-21,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.09187217,126.9394753,29110-00040,내남2,소공원,,광주광역시 동구 내남동 901,3776,,,,,,2016-10-21,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
37.556989,126.816565,11500-00135,풀잎,어린이공원,,서울특별시 강서구 공항동 705,1945,,어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4267,2025-04-02,3150000,서울특별시 강서구
37.570478,126.825219,11500-00136,푸르미,어린이공원,,서울특별시 강서구 마곡동 316-1,1494,,어린이놀이시설,음수대,,,,서울특별시 강서구청,02-2600-4267,2025-04-02,3150000,서울특별시 강서구
37.563629,126.822694,11500-00137,예솔,어린이공원,,서울특별시 강서구 마곡동 397-1,864,,수경시설+어린이놀이시설,음수대,,,,서울특별시 강서구청,02-2600-4267,2025-04-02,3150000,서울특별시 강서구
37.555856,126.825767,11500-00138,솔,어린이공원,,서울특별시 강서구 외발산동 69-1,2000,,어린이놀이시설,음수대,,,,서울특별시 강서구청,02-2600-4267,2025-04-02,3150000,서울특별시 강서구
37.555822,126.826886,11500-00139,햇빛,어린이공원,,서울특별시 강서구 내발산동 384-2,2066,,어린이놀이시설,음수대,,,,서울특별시 강서구청,02-2600-4267,2025-04-02,3150000,서울특별시 강서구
37.568317,126.826463,11500-00140,마곡지구4호,근린공원,,서울특별시 강서구 마곡동 811-5,35884,,수경시설+어린이놀이시설,화장실,,,,서울특별시 강서구청,02-2600-4186,2025-04-02,3150000,서울특별시 강서구
37.544175,126.830269,11500-00141,푸른수명산,소공원,,서울특별시 강서구 화곡동 1091-15,822.9,,,,,,,서울특별시 강서구청,02-2600-4267,2025-04-02,3150000,서울특별시 강서구
37.56758598,126.8219651,11500-00142,마곡,소공원,,서울특별시 강서구 마곡동 737-16,1085.2,,,,,,,서울특별시 강서구청,02-2600-4267,2025-04-02,3150000,서울특별시 강서구
37.549839,126.8706462,11500-00143,염창,소공원,,서울특별시 강서구염창동 309-1,1229.2,,,,,,,서울특별시 강서구청,02-2600-4267,2025-04-02,3150000,서울특별시 강서구
37.551722,126.873857,11500-00144,염창2,소공원,,서울특별시 강서구염창동 306-1,272.5,,,,,,,서울특별시 강서구청,02-2600-4267,2025-04-02,3150000,서울특별시 강서구
37.566194,126.846336,11500-00145,탑산(가양동),문화공원,,서울특별시 강서구가양동 1499,3783.8,운동기구,수경시설,음수대,,,,서울특별시 강서구청,02-2600-4267,2025-04-02,3150000,서울특별시 강서구
37.558287,126.8301253,11500-00146,새개,문화공원,,서울특별시 강서구마곡동 800-7,3836.6,운동기구,,,,,,서울특별시 강서구청,02-2600-4267,2025-04-02,3150000,서울특별시 강서구
37.562055,126.8363266,11500-00147,놋다리,문화공원,,서울특별시 강서구마곡동 790-6,2574.7,운동기구,,,,,,서울특별시 강서구청,02-2600-4267,2025-04-02,3150000,서울특별시 강서구
37.57072504,126.8279071,11500-00148,똘고랑,문화공원,,서울특별시 강서구 마곡동 756-4,3089.9,운동기구,,,,,,서울특별시 강서구청,02-2600-4267,2025-04-02,3150000,서울특별시 강서구
37.56729616,126.8382088,11500-00149,선두암,문화공원,,서울특별시 강서구 마곡동 778-4,2581.3,,,,,,,서울특별시 강서구청,02-2600-4267,2025-04-02,3150000,서울특별시 강서구
37.5610600,126.8303690,11500-00150,한다리,문화공원,,서울특별시 강서구 마곡동 727-1038,8298,,,,,,,서울특별시 강서구청,02-2600-4267,2025-04-02,3150000,서울특별시 강서구
37.559061,126.837242,11500-00151,가로공원1호,기타,,서울특별시 강서구 마곡동 797-5,2618.5,,,,,,,서울특별시 강서구청,02-2600-4267,2025-04-02,3150000,서울특별시 강서구
35.138933,126.9218729,29110-00001,푸른길,근린공원,광주광역시 동구 제봉로 7 (학동),광주광역시 동구 학동 55-151,58205.8,,,,,광장,2002-05-07,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.15478679,126.9292655,29110-00002,산수,근린공원,,광주광역시 동구 산수동 401-1,19691,,,,,,1967-02-20,광주광역시립산수도서관,062-608-7822,2025-02-21,3590000,광주광역시 동구
35.14966953,126.9156302,29110-00003,금남로,근린공원,,광주광역시 동구 금남로3가 20-2,3489.8,,,화장실,야외무대,,2003-11-15,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.16158847,126.9379859,29110-00004,두암제2,근린공원,광주광역시 동구 갈마로 68 (산수동),광주광역시 동구 산수동 687,10000.6,다목적운동장,"조합놀이대, 시소",화장실,,광장,1991-10-24,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.11967302,126.9241534,29110-00005,용산,근린공원,광주광역시 동구 용산1길 2,광주광역시 동구 용산동 323,14482,,,,,,2006-12-29,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.15882516,126.934946,29110-00006,산수제1,어린이공원,,광주광역시 동구 산수동 568-2,2500,,"조합놀이대, 그네",,,,1990-12-12,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.13262277,126.9431535,29110-00007,무량,어린이공원,,광주광역시 동구 운림동 656-1,2200,,흔들놀이기구,,,,1990-12-12,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.158524,126.925015,29110-00008,계림제1,어린이공원,,광주광역시 동구 계림동 53,750,,"조합놀이대, 흔들놀이기구",,,,2001-01-10,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.130862,126.944456,29110-00009,무지개,어린이공원,,광주광역시 동구 운림동 693,2132.8,,"조합놀이대, 그네",,,,2006-06-05,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.135958,126.9269173,29110-00010,학머리,어린이공원,,광주광역시 동구 학동 625,2102.6,,"미끄럼틀, 회전놀이기구, 흔들놀이기구",,,,2001-12-17,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
35.160909,126.927968,29110-00011,풍향,어린이공원,,광주광역시 동구 계림동 1730,2500,,"조합놀이대, 흔들놀이기구",,,,1968-03-05,광주광역시 동구청,062-608-2965,2025-02-21,3590000,광주광역시 동구
36.29766824,127.376469,30170-00078,방울샘,어린이공원,,대전광역시 서구 복수동 752,1852.6,체력단련시설,조합놀이대외5종,,,공원등5주 외6종,1996-06-25,대전광역시 서구청,042-288-3623,2025-05-28,3660000,대전광역시 서구
35.9657193159,129.408228,47111-00059,오천복지,어린이공원,,경상북도 포항시 남구 오천읍 원리 987,2891,,조합놀이대,평의자+등의자,,,1997-10-17,경상북도 포항시 공원과,054-270-5735,2024-05-07,5020000,경상북도 포항시
35.981742,129.400711,47111-00060,원동 땅공원,어린이공원,,경상북도 포항시 남구 오천읍 원리565-1,1500,,어린이놀이시설,등의자+평의자,,,2001-10-30,경상북도 포항시 공원과,054-270-5735,2024-05-07,5020000,경상북도 포항시
36.029667,129.337668,47111-00061,이동사랑,어린이공원,,경상북도 포항시 남구 이동 650,4417,운동기구,조합놀이대+미끄럼틀,파고라+평의자+등의자,,,1994-06-07,경상북도 포항시 공원과,054-270-5735,2024-05-07,5020000,경상북도 포항시
36.027085,129.339531,47111-00062,이동이화,어린이공원,경상북도 포항시 남구 대이로127번길 12-10,경상북도 포항시 남구 이동 659,6602.2,배드민턴장+운동기구,조합놀이대,화장실+파고라+평의자,,,1964-06-07,경상북도 포항시 공원과,054-270-5735,2024-05-07,5020000,경상북도 포항시
35.984801,129.399601,47111-00063,원동 바다공원,어린이공원,,경상북도 포항시 남구 인덕동 349,3987,,어린이놀이시설,등의자+평의자,,,2001-10-30,경상북도 포항시 공원과,054-270-5735,2024-05-07,5020000,경상북도 포항시
35.993923,129.4204392,47111-00064,청림일월,어린이공원,경상북도 포항시 남구 청림동길 56,경상북도 포항시 남구 일월동 679-277,2390,운동기구,조합놀이대,정자+등의자+ 평의자,,,1993-07-26,경상북도 포항시 공원과,054-270-5735,2024-05-07,5020000,경상북도 포항시
36.0330028609,129.3211485428,47111-00065,지곡라근린공원(체육공원),근린공원,,경상북도 포항시 남구 지곡동 470,13947,농구장+게이트볼장+족구장+인라인장+테니스장+운동기구,,화장실+음수대+먼지떨이+주차장+자전거 보관소,,,2000-06-27,경상북도 포항시 공원과,054-270-5735,2024-05-07,5020000,경상북도 포항시
