source_name,source_url,reference_date,item_type,name_ko,category,region,address,latitude,longitude,summary,story_use,mission_use,age_tags,keywords,trrsrtNm,trrsrtSe,rdnmadr,lnmadr,ar,cnvnncFclty,stayngInfo,mvmAmsmtFclty,recrtClturFclty,hospitalityFclty,sportFclty,appnDate,aceptncCo,prkplceCo,trrsrtIntrcn,phoneNumber,institutionNm,referenceDate,insttCode,insttNm
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2024-11-26,place,지경관광지,관광지,강원특별자치도 양양군,강원특별자치도 양양군 현남면 지리 5-1,37.927413,128.794861,동해안 해안절경 감상,지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;지경관광지;동해안;해안절경;감상,지경관광지,관광지,,강원특별자치도 양양군 현남면 지리 5-1,157699,주차장,호텔+생활형숙박시설,농촌체험장,수동골센타+캠핑장및 카라반,,,2016-09-23,3000,1500,동해안 해안절경 감상,033-670-2724,강원특별자치도 양양군청,2024-11-26,4351000,강원특별자치도 양양군
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2024-11-26,place,설해원(양양국제공항),관광단지,강원특별자치도 양양군,강원특별자치도 양양군 손양면 동호리 510-28,38.055556,128.664198,장기체류형 종합 스포츠레저단지,지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광단지;설해원(양양국제공항);장기체류형;종합;스포츠레저단지,설해원(양양국제공항),관광단지,,강원특별자치도 양양군 손양면 동호리 510-28,2730114,주차장+경비실+직원숙소,관광호텔+휴양콘도미니엄+생활형숙박시설,골프장+체육관,박물관+힐링가든+미술관,,,2019-12-23,5000,2500,장기체류형 종합 스포츠레저단지,033-670-2724,강원특별자치도 양양군청,2024-11-26,4351000,강원특별자치도 양양군
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2025-06-25,place,속초해수욕장,관광지,강원특별자치도 속초시,강원특별자치도 속초시 해오름로 186,38.19014884,128.6035305,"해안선 길이 약2km, 백사장 길이 약 500m이며 수심이 얕아 가족단위 관광객이 선호하는 속초시 대표 관광지이다.",지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;속초해수욕장;해안선;길이;약2km;백사장;약;500m이며;수심이;얕아;가족단위,속초해수욕장,관광지,강원특별자치도 속초시 해오름로 186,강원특별자치도 속초시 조양동 1464-7,231748.3,관리사무소+샤워탈의장+공중화장실+도로+주차장,리조트단지(호텔/콘도),해수풀장,해양관+휴게소+전망대+테마거리+조경휴양공간+다목적잔디광장,,,1984-07-06,50000,550,"해안선 길이 약2km, 백사장 길이 약 500m이며 수심이 얕아 가족단위 관광객이 선호하는 속초시 대표 관광지이다.",033-639-2544,강원특별자치도 속초시청,2025-06-25,4231000,강원특별자치도 속초시
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2026-03-18,place,양천향교,관광지,서울특별시 강서구,서울특별시 강서구 양천로47나길 53,37.572863,126.839905,조선 태종 11년(1411년)에 만들어졌으며 현재 서울에 남아있는 유일한 향교이다. 이름 때문에 양천구에 위치한 것으로 오해할 수 있으나 실제로는 강서구 가양동에 위치하고 있다. 인근에 위치한 서울 지하철 9호선 양천향교역 역시 이 곳의 이름을 따서 제정되었다.,지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;양천향교;조선;태종;11년(1411년)에;만들어졌으며;현재;서울에;남아있는;유일한;향교이다.,양천향교,관광지,서울특별시 강서구 양천로47나길 53,서울 강서구 가양동 234,1782,화장실,,,,,,1990-06-18,100,0,조선 태종 11년(1411년)에 만들어졌으며 현재 서울에 남아있는 유일한 향교이다. 이름 때문에 양천구에 위치한 것으로 오해할 수 있으나 실제로는 강서구 가양동에 위치하고 있다. 인근에 위치한 서울 지하철 9호선 양천향교역 역시 이 곳의 이름을 따서 제정되었다.,02-2659-0076,서울특별시 향교재단,2026-03-18,3150000,서울특별시 강서구
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2026-03-18,place,약사사,관광지,서울특별시 강서구,서울특별시 강서구 금낭화로17길 261,37.58312625,126.8050072,서울 강서구 관내 전통사찰 중 제1의 위상을 지닌 대한불교조계종 직할교구 사찰,지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;약사사;서울;강서구;관내;전통사찰;중;제1의;위상을;지닌;대한불교조계종,약사사,관광지,서울특별시 강서구 금낭화로17길 261,서울 강서구 개화동 332-2,5702,화장실+주차장,,,,,,1980-06-11,500,50,서울 강서구 관내 전통사찰 중 제1의 위상을 지닌 대한불교조계종 직할교구 사찰,02-2662-2551,약사사,2026-03-18,3150000,서울특별시 강서구
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2026-03-18,place,서울양천고성지,관광지,서울특별시 강서구,서울특별시 강서구 양천로47나길 52-54,37.57425363,126.8413319,양천고성지는 양천향교의 뒷산인 궁산에 있는 옛 성터. 백제 22대 문주왕이 웅진으로 천도(475년)하기 전 강 건너 고구려 침입에 대비하기 위해 쌓은 성으로 조선 성종(1470년)까지 요새가 있었던 것으로 짐작된다.,지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;서울양천고성지;양천고성지는;양천향교의;뒷산인;궁산에;있는;옛;성터.;백제;22대,서울양천고성지,관광지,서울특별시 강서구 양천로47나길 52-54,,29752,전기시설,,,,,,1992-03-10,1000,0,양천고성지는 양천향교의 뒷산인 궁산에 있는 옛 성터. 백제 22대 문주왕이 웅진으로 천도(475년)하기 전 강 건너 고구려 침입에 대비하기 위해 쌓은 성으로 조선 성종(1470년)까지 요새가 있었던 것으로 짐작된다.,02-2600-6456,서울특별시 강서구청,2026-03-18,3150000,서울특별시 강서구
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2026-03-18,place,허가바위,관광지,서울특별시 강서구,서울특별시 강서구 허준로5길 15,37.56983571,126.8500301,옛날 석기 시대의 사람들이 이곳에서 살았으리라 짐작되는 혈거동굴로서 연구 가치가 매우 높다. 허준은 허가바위에서 『동의보감』을 완성했다고 한다.,지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;허가바위;옛날;석기;시대의;사람들이;이곳에서;살았으리라;짐작되는;혈거동굴로서;연구,허가바위,관광지,서울특별시 강서구 허준로5길 15,서울 강서구 가양동26-5+서울특별시 강서구 가양동26-28,7456,전기시설,,,,,,1991-12-24,20,0,옛날 석기 시대의 사람들이 이곳에서 살았으리라 짐작되는 혈거동굴로서 연구 가치가 매우 높다. 허준은 허가바위에서 『동의보감』을 완성했다고 한다.,02-2600-6456,서울특별시 강서구청,2026-03-18,3150000,서울특별시 강서구
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2026-03-18,place,허준근린공원,관광지,서울특별시 강서구,서울특별시 강서구 허준로5길 42,37.56759867,126.8537291,공원주위에는 서울 기념물 제11호인 허가바위가 있고 공원내에는 전설이 깃든 광주바위와 허준 선생이 앉아서 병자를 진료하는 인자한 모습의 동상 그리고 호수 정자 어린이 놀이 시설이 있으며 인근 주민들의 휴식공간으로 이용되고 있다.,지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;허준근린공원;공원주위에는;서울;기념물;제11호인;허가바위가;있고;공원내에는;전설이;깃든,허준근린공원,관광지,서울특별시 강서구 허준로5길 42,,29843,화장실+관리사무실,,,,,,1993-10-31,20000,0,공원주위에는 서울 기념물 제11호인 허가바위가 있고 공원내에는 전설이 깃든 광주바위와 허준 선생이 앉아서 병자를 진료하는 인자한 모습의 동상 그리고 호수 정자 어린이 놀이 시설이 있으며 인근 주민들의 휴식공간으로 이용되고 있다.,02-2600-4196,서울특별시 강서구청,2026-03-18,3150000,서울특별시 강서구
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2026-03-30,place,자갈치시장,관광지,부산광역시 중구,부산광역시 중구 자갈치해안로 52,35.09661444,129.0305818,부산의 대표적 명소이자 신선한 활어와 선어를 저렴하게 살 수있는 한국 최대의 전통 수산물시장,지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;자갈치시장;부산의;대표적;명소이자;신선한;활어와;선어를;저렴하게;살;수있는,자갈치시장,관광지,부산광역시 중구 자갈치해안로 52,부산광역시 중구 남포동4가 37-1,4841.5,화장실+주차장+공영주차장,관광호텔+게스트하우스,,,,,2006-08-11,6217,151,부산의 대표적 명소이자 신선한 활어와 선어를 저렴하게 살 수있는 한국 최대의 전통 수산물시장,051-245-2594,부산 시설공단,2026-03-30,3250000,부산광역시 중구
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2026-03-30,place,40계단테마거리,관광지,부산광역시 중구,부산광역시 중구 대청로135번길 13,35.10397225,129.0346287,"40계단을 중심으로 조성된 테마거리로 뻥튀기 아저씨,  물동이 진 아이 등의 조형물이 꾸며져있다.",지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;40계단테마거리;40계단을;중심으로;조성된;테마거리로;뻥튀기;아저씨;물동이;진;아이,40계단테마거리,관광지,부산광역시 중구 대청로135번길 13,부산광역시 중구 중앙동4가 38-1,3557,공중화장실,,,40계단 문화관,,,2003-02-12,500,0,"40계단을 중심으로 조성된 테마거리로 뻥튀기 아저씨,  물동이 진 아이 등의 조형물이 꾸며져있다.",051-600-4046,부산광역시 중구,2026-03-30,3250000,부산광역시 중구
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2026-03-30,place,BIFF광장,관광지,부산광역시 중구,부산광역시 중구 비프광장로 36,35.09862035,129.0287588,세계적 영화제로 발돋움한 부산국제영화제의 태동지,지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;BIFF광장;세계적;영화제로;발돋움한;부산국제영화제의;태동지,BIFF광장,관광지,부산광역시 중구 비프광장로 36,부산광역시 중구 남포동5가 18-1,300,공중화장실,호텔+게스트하우스,,,,,2011-02-24,5000,0,세계적 영화제로 발돋움한 부산국제영화제의 태동지,051-600-4084,부산광역시 중구,2026-03-30,3250000,부산광역시 중구
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2026-03-30,place,영도대교,관광지,부산광역시 중구,부산광역시 중구 태종로 8,35.09725344,129.035681,"영도대교는 일제 강점기 시절 영도와 부산항 사이의 원활한 왕래를 위해 1934년 11월에 준공된 동양최조의 교량이자 국내 유일의 연륙교로써의 역사적인 의미를 지니고 있으며, 한국 전쟁 당시 헤어진 가족들의 기약 없는 이별의 종착지이자 이산가족들에겐 삶의 애환이 서려있는 장소이다.",지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;영도대교;영도대교는;일제;강점기;시절;영도와;부산항;사이의;원활한;왕래를,영도대교,관광지,부산광역시 중구 태종로 8,부산광역시 중구 남포동1가 33-9,3927.7,공중화장실+부산중구 관광안내소,,,,,,2006-11-25,2000,0,"영도대교는 일제 강점기 시절 영도와 부산항 사이의 원활한 왕래를 위해 1934년 11월에 준공된 동양최조의 교량이자 국내 유일의 연륙교로써의 역사적인 의미를 지니고 있으며, 한국 전쟁 당시 헤어진 가족들의 기약 없는 이별의 종착지이자 이산가족들에겐 삶의 애환이 서려있는 장소이다.",051-780-0062,부산 시설공단,2026-03-30,3250000,부산광역시 중구
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2026-03-30,place,보수동책방골목,관광지,부산광역시 중구,부산광역시 중구 대청로 57-1,35.10323904,129.0263248,"보수동 책방골목은 국제시장 입구 대청로 사거리 건너 보수동쪽으로 난 사선 방향의 좁은 골목길에 집결된 책방을 말한다. 8.15광복 직후 오늘날의 국제시장이 태평양전쟁으로 주택가가 철거되어 빈터로 놓여 있을 때 일본인이 남기고 간 책을 난전을 벌여 팔았는데, 그 장소가 개인소유가 되자, 보수동 앞길로 책장사들이 한 두 사람 자리를 옮겨 앉게 되면서부터 오늘의 골목이 형성되는 바탕이 되었다.",지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;보수동책방골목;보수동;책방골목은;국제시장;입구;대청로;사거리;건너;보수동쪽으로;난,보수동책방골목,관광지,부산광역시 중구 대청로 57-1,부산광역시 중구 보수동1가 124-15,1200,화장실,,,보수동책방골목 문화관,,,2010-12-08,4010,0,"보수동 책방골목은 국제시장 입구 대청로 사거리 건너 보수동쪽으로 난 사선 방향의 좁은 골목길에 집결된 책방을 말한다. 8.15광복 직후 오늘날의 국제시장이 태평양전쟁으로 주택가가 철거되어 빈터로 놓여 있을 때 일본인이 남기고 간 책을 난전을 벌여 팔았는데, 그 장소가 개인소유가 되자, 보수동 앞길로 책장사들이 한 두 사람 자리를 옮겨 앉게 되면서부터 오늘의 골목이 형성되는 바탕이 되었다.",051-743-7650,부산광역시 중구,2026-03-30,3250000,부산광역시 중구
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2026-03-30,place,용두산공원,관광지,부산광역시 중구,부산광역시 중구 용두산길 37-55,35.1009305,129.0324434,"부산의 역사가 살아 숨쉬고 있는 대표적 관광명소로서 부산의 상진인 120m 높이의 부산타워, 부산 시민의 종, 충무공 이순신 동상, 미술전시관 등이 조화롭게 조성되어 있다.",지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;용두산공원;부산의;역사가;살아;숨쉬고;있는;대표적;관광명소로서;상진인;120m,용두산공원,관광지,부산광역시 중구 용두산길 37-55,부산광역시 중구 광복동2가 1-2,65620,화장실+공영주차장,,,,,,1944-01-08,3000,292,"부산의 역사가 살아 숨쉬고 있는 대표적 관광명소로서 부산의 상진인 120m 높이의 부산타워, 부산 시민의 종, 충무공 이순신 동상, 미술전시관 등이 조화롭게 조성되어 있다.",051-860-7820,부산 시설공단,2026-03-30,3250000,부산광역시 중구
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2026-03-30,place,광복로,관광지,부산광역시 중구,부산광역시 중구 광복중앙로 1,35.09947039,129.0311659,"패션·쇼핑거리로 중앙에는 21세기 도약의 이미지를 상징하는 `비상 2000` 조형물이 설치되어 있다. 매년 광복로 문화축제를 개최하는 볼거리, 즐길거리가 풍성한 문화예술의 거리이다.",지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;광복로;패션·쇼핑거리로;중앙에는;21세기;도약의;이미지를;상징하는;`비상;2000`;조형물이,광복로,관광지,부산광역시 중구 광복중앙로 1,부산광역시 중구 창선동1가 44,13351,화장실+공영주차장+창선동 관광안내소,,,,,,1970-01-01,7000,240,"패션·쇼핑거리로 중앙에는 21세기 도약의 이미지를 상징하는 `비상 2000` 조형물이 설치되어 있다. 매년 광복로 문화축제를 개최하는 볼거리, 즐길거리가 풍성한 문화예술의 거리이다.",051-600-4084,부산광역시 중구,2026-03-30,3250000,부산광역시 중구
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2025-06-17,place,죽성드림세트장,관광지,부산광역시 기장군,부산광역시 기장군 기장읍 죽성리 134-7,35.24113258,129.2479302,죽성리 바닷가에 세워진 드라마 세트장이다. 드림세트장은 유럽의 건축물을 옮겨놓은 듯한 이국적 분위기로 많은 여행객이 찾는다 세트장 근처에 고산윤선도 선생이 귀양살이를 하면서 가끔 찾아 시를 읊펴다는 황학대가 있으며 300년 이상된 죽성리 해송이 있다 죽성 드림세트장 에오면 죽성리 바다를 한눈에 조망할수있다,지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;죽성드림세트장;죽성리;바닷가에;세워진;드라마;세트장이다.;드림세트장은;유럽의;건축물을;옮겨놓은,죽성드림세트장,관광지,,부산광역시 기장군 기장읍 죽성리 134-7,207.48,화장실(2동) +주차장,,산책로+포토존,관광홍보전시관,안내데스크,,2017-03-09,500,20,죽성리 바닷가에 세워진 드라마 세트장이다. 드림세트장은 유럽의 건축물을 옮겨놓은 듯한 이국적 분위기로 많은 여행객이 찾는다 세트장 근처에 고산윤선도 선생이 귀양살이를 하면서 가끔 찾아 시를 읊펴다는 황학대가 있으며 300년 이상된 죽성리 해송이 있다 죽성 드림세트장 에오면 죽성리 바다를 한눈에 조망할수있다,051-709-4081,부산광역시 기장군청,2025-06-17,3400000,부산광역시 기장군
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2025-06-17,place,박태준기념관,관광지,부산광역시 기장군,부산광역시 기장군 장안읍 임랑해안길 1,35.316877,129.261226,대한민국 근현대사에 큰 족적을 남긴 청암 박태준의 업적을 기리고 그의 철학과 사상을 엿볼수있다 2021년 대한민국 공간문화대상을 수상하며 지역의 아름다운 공간으로 인정받았으며 수준높은 문화 콘텐츠를 제공하는 문화예술의 장으로도 사랑받고 있다,지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;박태준기념관;대한민국;근현대사에;큰;족적을;남긴;청암;박태준의;업적을;기리고,박태준기념관,관광지,부산광역시 기장군 장안읍 임랑해안길 1,부산광역시 기장군 장안읍 임랑리 120-3,951.31,화장실 +주차장+도서관,,산책로,도서관+기념관 전시실,안내데스크,,2021-12-14,500,9,대한민국 근현대사에 큰 족적을 남긴 청암 박태준의 업적을 기리고 그의 철학과 사상을 엿볼수있다 2021년 대한민국 공간문화대상을 수상하며 지역의 아름다운 공간으로 인정받았으며 수준높은 문화 콘텐츠를 제공하는 문화예술의 장으로도 사랑받고 있다,051-709-4089,부산광역시 기장군청,2025-06-17,3400000,부산광역시 기장군
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2025-06-17,place,달음산자연휴양림,관광지,부산광역시 기장군,부산광역시 기장군 일광읍 화용길 299-106,35.291977,129.213303,"달음산 서쪽 자락에 위치하고 있으며, 부산시 최초의 국립 자연휴양림으로 산과 바다를 모두 즐길 수 있는 최적의 휴양림이다. 휴양림에서는 숙박은 물론, 숲 해설 프로그램과 목공예 체험 활동이 가능하다",지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;달음산자연휴양림;달음산;서쪽;자락에;위치하고;있으며;부산시;최초의;국립;자연휴양림으로,달음산자연휴양림,관광지,부산광역시 기장군 일광읍 화용길 299-106,부산광역시 기장군 용천리 산252,30000,화장실+주차장,관광숙박시설,산책로+운동시설,숲 체험공간,안내센터,,2013-01-24,150,50,"달음산 서쪽 자락에 위치하고 있으며, 부산시 최초의 국립 자연휴양림으로 산과 바다를 모두 즐길 수 있는 최적의 휴양림이다. 휴양림에서는 숙박은 물론, 숲 해설 프로그램과 목공예 체험 활동이 가능하다",051-722-3023,산림청,2025-06-17,3400000,부산광역시 기장군
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2025-06-30,place,홍성스카이타워,관광지,충청남도 홍성군,충청남도 홍성군 서부면 남당항로 689,36.576682,126.464427,"홍성스카이타워 총높이는 65m로 전망층과 옥상층으로 이루어져 있으며 옥상층에서는 보령, 태안, 서산까지 펼쳐진 서해 갯벌과 천수만의 리아스식 해안을 한눈에 담아 볼 수 있는 특별함을 가지고 있다. 특히 전망층에서는 둘레 66m의 파노라마식 스카이워크가 설치되어 천혜의 경관과 아찔한 스릴을 동시에 느껴볼 수 있으며 야간에는 천수만의 천년노을과 함께 야간 경관 연출이 홍성스카이타워에서만 느껴볼 수 있는 감동을 선사한다.",지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;홍성스카이타워;총높이는;65m로;전망층과;옥상층으로;이루어져;있으며;옥상층에서는;보령;태안,홍성스카이타워,관광지,충청남도 홍성군 서부면 남당항로 689,충청남도 홍성군 서부면 상황리 627-10,4552,홍성스카이타워+속동 노을광장+화장실+주차장,,,관광시설,,,2024-05-14,200,242,"홍성스카이타워 총높이는 65m로 전망층과 옥상층으로 이루어져 있으며 옥상층에서는 보령, 태안, 서산까지 펼쳐진 서해 갯벌과 천수만의 리아스식 해안을 한눈에 담아 볼 수 있는 특별함을 가지고 있다. 특히 전망층에서는 둘레 66m의 파노라마식 스카이워크가 설치되어 천혜의 경관과 아찔한 스릴을 동시에 느껴볼 수 있으며 야간에는 천수만의 천년노을과 함께 야간 경관 연출이 홍성스카이타워에서만 느껴볼 수 있는 감동을 선사한다.",041-635-1254,충청남도 홍성군청,2025-06-30,4600000,충청남도 홍성군
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2025-06-30,place,남당항 해양분수공원,관광지,충청남도 홍성군,충청남도 홍성군 서부면 남당항로 171,36.538115,126.473753,"남당항 해양분수공원은 대하, 새조개, 바다송어로 유명한 남당항에 ‘23년도 조성한 핫 플레이스로 공원 총면적이 55,000㎡에 달하며 주간에는 국내 최대의 물놀이형 음악분수를 직접 몸으로 체험하여 즐길 수 있으며 야간에는 천수만 밤바다를 배경으로 레이저쇼 등 다양한 조명 연출의 음악 분수를 감상할 수 있다. 또한 2층 구조의 해양권 최초 네트어드벤처가 조성되어 있어 물놀이와 함께 다양한 레포츠를 체험할 수 있으며 공원 곳곳에 입체 음영 및 색으로 표현한 총 280m 규모의 트릭아트존 등 다양한 포토존들이 조성되어 있어 SNS 인생샷을 남길 수 있다.",지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;남당항;해양분수공원;해양분수공원은;대하;새조개;바다송어로;유명한;남당항에;‘23년도;조성한,남당항 해양분수공원,관광지,충청남도 홍성군 서부면 남당항로 171,충청남도 홍성군 서부면 남당리 864,55000,분수공원+네트어드벤처+화장실+주차장,,,관광시설,,,2023-07-01,8000,180,"남당항 해양분수공원은 대하, 새조개, 바다송어로 유명한 남당항에 ‘23년도 조성한 핫 플레이스로 공원 총면적이 55,000㎡에 달하며 주간에는 국내 최대의 물놀이형 음악분수를 직접 몸으로 체험하여 즐길 수 있으며 야간에는 천수만 밤바다를 배경으로 레이저쇼 등 다양한 조명 연출의 음악 분수를 감상할 수 있다. 또한 2층 구조의 해양권 최초 네트어드벤처가 조성되어 있어 물놀이와 함께 다양한 레포츠를 체험할 수 있으며 공원 곳곳에 입체 음영 및 색으로 표현한 총 280m 규모의 트릭아트존 등 다양한 포토존들이 조성되어 있어 SNS 인생샷을 남길 수 있다.",041-630-1255,충청남도 홍성군청,2025-06-30,4600000,충청남도 홍성군
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2025-07-03,place,서포리관광지,관광단지,인천광역시 옹진군,인천광역시 옹진군 덕적면 덕적남로606번길 3,37.2232919,126.1169337,"100년이 넘는 노송이 울창한 숲을 이루고 있고 완만한 경사와 넓이 300m 길이 3km의 넓은 백사장은 매년 10만 명이 넘는 관광객들의 휴식처가 되고 있는 곳이다. 200여 년은 족히 됐다는 소나무 8백여 본이 심어져 있는 소나무 숲은 단체야영에 제격이다. 거기에 넓은 운동장, 바닷가 놀이터, 테니스장, 음식점, 노래방, 자전거 대여소도 있으니 웬만한 레저시설은 다 준비되어 있는 셈이다. 주변의 갯바위에서는 우럭과 놀래미가 잘 잡혀 바다 낚시를 즐기는 관광객들의 발길이 끊이지 않고 있다.",지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광단지;서포리관광지;100년이;넘는;노송이;울창한;숲을;이루고;있고;완만한;경사와,서포리관광지,관광단지,인천광역시 옹진군 덕적면 덕적남로606번길 3,인천광역시 옹진군 덕적면 서포리 229-23,228769,관리사무소+오수처리장+샤워장+도로+주차장+화장실,펜션,,오토캠핑장,,,1977-03-31,100,20,"100년이 넘는 노송이 울창한 숲을 이루고 있고 완만한 경사와 넓이 300m 길이 3km의 넓은 백사장은 매년 10만 명이 넘는 관광객들의 휴식처가 되고 있는 곳이다. 200여 년은 족히 됐다는 소나무 8백여 본이 심어져 있는 소나무 숲은 단체야영에 제격이다. 거기에 넓은 운동장, 바닷가 놀이터, 테니스장, 음식점, 노래방, 자전거 대여소도 있으니 웬만한 레저시설은 다 준비되어 있는 셈이다. 주변의 갯바위에서는 우럭과 놀래미가 잘 잡혀 바다 낚시를 즐기는 관광객들의 발길이 끊이지 않고 있다.",032-899-2254,인천광역시 옹진군청,2025-07-03,3580000,인천광역시 옹진군
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2025-07-18,place,왕궁보석테마 관광지,관광지,전북특별자치도 익산시,전북특별자치도 익산시 왕궁면 호반로 8,35.99061279,127.1025486,익산 보석박물관,지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;왕궁보석테마;익산;보석박물관,왕궁보석테마 관광지,관광지,전북특별자치도 익산시 왕궁면 호반로 8,전북특별자치도 익산시 왕궁면 동용리 541-1,160460,주차장+광장+관광안내시설,,놀이터,보석박물관+화석전시관+공룡테마공원+피크닉장+기타+전시판매센터+식당+판매시설,,,2001-07-05,3000,236,익산 보석박물관,063-859-5797,전북특별자치도 익산시청,2025-07-18,4681000,전북특별자치도 익산시
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2024-11-20,place,산청전통한방휴양관광지,관광지,경상남도 산청군,경상남도 산청군 금서면 동의보감로555번길 45-6,35.441066,127.829361,"엑스포주제관, 한의학박물관, 동의전 등 머무를 수 있는 체류형 관광지",지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;산청전통한방휴양관광지;엑스포주제관;한의학박물관;동의전;등;머무를;수;있는;체류형,산청전통한방휴양관광지,관광지,경상남도 산청군 금서면 동의보감로555번길 45-6,경상남도 산청군 금서면 특리 1300-86,294998,공중화장실(12개소)+주차장(3개소),가족호텔,,산림휴양시설+주제관+박물관+약초관+사슴사육장+곰사육장,관광식당,,2001-06-22,250000,400,"엑스포주제관, 한의학박물관, 동의전 등 머무를 수 있는 체류형 관광지",055-970-6633,경상남도 산청군청,2024-11-20,5450000,경상남도 산청군
전국관광지정보표준데이터,https://www.data.go.kr/data/15021141/standard.do,2025-06-30,place,성삼문 선생 유허지,관광지,충청남도 홍성군,충청남도 홍성군 홍북읍 매죽헌길 403-12,36.64524478,126.7310363,성삼문 선생 유허지) : 국가유산,지역 역사·관광 탐방 동화 배경,장소의 특징을 찾아보고 가족 여행 기록 남기기,5-7;8-10,관광;관광지;성삼문;선생;유허지;유허지);:;국가유산,성삼문 선생 유허지,관광지,충청남도 홍성군 홍북읍 매죽헌길 403-12,,10000,문화관광해설사 배치+화장실+주차장,,,고택,,,1973-12-24,10,0,성삼문 선생 유허지) : 국가유산,041-630-1221,충청남도 홍성군청,2025-06-30,4600000,충청남도 홍성군
