source_name,source_url,reference_date,item_type,name_ko,category,region,address,latitude,longitude,summary,story_use,mission_use,age_tags,keywords,fcltyNm,fcltyType,rdnmadr,lnmadr,operPhoneNumber,operInstitutionNm,homepageUrl,fcltyInfo,weekdayOperOpenHhmm,weekdayOperColseHhmm,holidayOperOpenHhmm,holidayCloseOpenHhmm,rstdeInfo,adultChrge,yngbgsChrge,childChrge,etcChrgeInfo,fcltyIntrcn,trnsportInfo,phoneNumber,institutionNm,referenceDate,insttCode,insttNm
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-02-11,place,전북대학교자연사박물관,대학,전북특별자치도 전주시,전북특별자치도 전주시 덕진구 백제대로 567,35.8411407,127.1315899700,전북대학교자연사박물관을(를) 배경으로 관람 전후 동화를 만들 수 있다.,관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;전북대학교자연사박물관,전북대학교자연사박물관,대학,전북특별자치도 전주시 덕진구 백제대로 567,전북특별자치도 전주시 덕진구 덕진동1가 664-14,063-219-5449,전북대학교,https://nhm.jbnu.ac.kr/,주차장,10:00,17:00,00:00,00:00,일+토+법정공휴일,0,0,0,,,,063-219-5462,전북대학교,2025-02-11,4641000,전북특별자치도 전주시
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-05-27,place,수원광교박물관,공립,경기도 수원시,경기도 수원시 영통구 광교로 182,37.296351,127.051421,수원광교박물관은 2014년 3월 7일에 개관+ 광교신도시 개발지역에서 발굴된 선사시대부터 근현대 시기의 유물을 전시한 광교역사문화실과 사운 이종학실+ 소강 민관식실로 이루어짐.,관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;수원광교박물관;수원광교박물관은;2014년;3월;7일에;개관+;광교신도시;개발지역에서;발굴된;선사시대부터,수원광교박물관,공립,경기도 수원시 영통구 광교로 182,경기도 수원시 영통구 이의동 403-2,031-228-4175,수원광교박물관,https://smuseum.suwon.go.kr/gg/main/view,카페테리아+수유실+물품보관소+자전거보관대,09:00,18:00,09:00,18:00,월(월요일이 공휴일인 경우 그 다음날 휴관),2000,1000,0,1. 국빈·외국사절단 및 그 수행자 무료+2. 국가유공자 무료+3. 장애인과 동반 1인  무료+4. 12세 이하의 어린이 및 65세 이상의 노인 무료,수원광교박물관은 2014년 3월 7일에 개관+ 광교신도시 개발지역에서 발굴된 선사시대부터 근현대 시기의 유물을 전시한 광교역사문화실과 사운 이종학실+ 소강 민관식실로 이루어짐.,버스 : (좌석버스) M5115+M5121+3002+3007+M5422+7002+4000+4500 +(공항버스) 8165+8852+ (일반) 60+400+400-4+5-3+700-2+720-1+720-2+7-2+19+80+201+670+(마을)2+6,031-228-4175,경기도 수원시,2025-05-27,3740000,경기도 수원시
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-05-27,place,수원화성박물관,공립,경기도 수원시,경기도 수원시 팔달구 창룡대로 21,37.282591,127.018985,세계문화유산 수원화성의 중심부에 자리잡아 접근성이 용이하고 모형과 관련 유물의 전시를 통해 화성 축성에 대한 전반을 이해할 수 있게 건립되었습니다,관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;수원화성박물관;세계문화유산;수원화성의;중심부에;자리잡아;접근성이;용이하고;모형과;관련;유물의,수원화성박물관,공립,경기도 수원시 팔달구 창룡대로 21,경기도 수원시 팔달구 매향동 49,031-228-4242,수원화성박물관,https://smuseum.suwon.go.kr/hs/main/view,카페테리아+뮤지업샵+수유실+물품보관실,09:00,18:00,09:00,18:00,월(월요일이 공휴일인 경우 그 다음날 휴관),2000,1000,0,1. 국빈·외국사절단 및 그 수행자 무료+2. 국가유공자 무료+3. 장애인과 동반 1인  무료+4. 12세 이하의 어린이 및 65세 이상의 노인 무료,세계문화유산 수원화성의 중심부에 자리잡아 접근성이 용이하고 모형과 관련 유물의 전시를 통해 화성 축성에 대한 전반을 이해할 수 있게 건립되었습니다,버스 : (팔달구청)11+60+400+400A+700-2+1+1007+ (화성행궁) 3+13+25+27+35+60+61+62-1+64+65+66+66-4+82-1+88+98+112+700-2+1007,031-228-4242,경기도 수원시,2025-05-27,3740000,경기도 수원시
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-05-27,place,수원박물관,공립,경기도 수원시,경기도 수원시 영통구 창룡대로 265,37.297646,127.035631,수원박물관은 2008년 10월 1일에 개관+ 수원의 유구한 역사와 문화를 다양하게 보여주는 수원역사박물관과 한국 서예사를 한 눈에 볼 수 있는 한국서예박물관으로 이루어짐.,관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;수원박물관;수원박물관은;2008년;10월;1일에;개관+;수원의;유구한;역사와;문화를,수원박물관,공립,경기도 수원시 영통구 창룡대로 265,경기도 수원시 영통구 이의동 1088-10,031-228-4150,수원박물관,https://smuseum.suwon.go.kr/sw/main/view,뮤지엄샵+북카페+수유실+물품보관소+자전거보관대,09:00,18:00,09:00,18:00,월(월요일이 공휴일인 경우 그 다음날 휴관),2000,1000,0,1. 국빈·외국사절단 및 그 수행자 무료+2. 국가유공자 무료+3. 장애인과 동반 1인  무료+4. 12세 이하의 어린이 및 65세 이상의 노인 무료,수원박물관은 2008년 10월 1일에 개관+ 수원의 유구한 역사와 문화를 다양하게 보여주는 수원역사박물관과 한국 서예사를 한 눈에 볼 수 있는 한국서예박물관으로 이루어짐.,버스 : (좌석버스) 1007+3007+3008+4000+4500+7000+7001+8800+ (일반) 7+19+60+80+400+400-4+720-1+ (마을) 6,031-228-4150,경기도 수원시,2025-05-27,3740000,경기도 수원시
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-02-11,place,전주난장,사립,전북특별자치도 전주시,전북특별자치도 전주시 완산구 동문길 33-20,35.81853922,127.1525553,전주난장을(를) 배경으로 관람 전후 동화를 만들 수 있다.,관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;전주난장,전주난장,사립,전북특별자치도 전주시 완산구 동문길 33-20,전북특별자치도 전주시 완산구 풍남동2가 32-5,063-244-0001,전주난장,http://www.jjnanjang.com,,10:00,20:00,09:30,20:30,연중무휴,8500,6000,5000,성인단체 20인이상 7000원+인터넷 예약 시 할인,,,063-244-0001,전주난장,2025-02-11,4641000,전북특별자치도 전주시
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-02-11,place,전주대학교박물관,대학,전북특별자치도 전주시,전북특별자치도 전주시 완산구 천잠로 303,35.81616417,127.0888841,전주대학교박물관을(를) 배경으로 관람 전후 동화를 만들 수 있다.,관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;전주대학교박물관,전주대학교박물관,대학,전북특별자치도 전주시 완산구 천잠로 303,전북특별자치도 전주시 완산구 효자동3가 산 218-1,063-220-2158,전주대학교,https://museum.jj.ac.kr,,09:00,17:00,00:00,00:00,일+토+법정공휴일+개교기념일,0,0,0,,,,063-220-2158,전주대학교,2025-02-11,4641000,전북특별자치도 전주시
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-02-11,place,전주미술관,사립,전북특별자치도 전주시,전북특별자치도 전주시 완산구 풍남문4길 25-26,35.8148935,127.1445576,전주미술관을(를) 배경으로 관람 전후 동화를 만들 수 있다.,관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;전주미술관,전주미술관,사립,전북특별자치도 전주시 완산구 풍남문4길 25-26,전북특별자치도 전주시 완산구 중앙동4가 31-18,063-283-8887,전주미술관,http://www.jeonjumuseum.com (홈페이지 점검 중),아트샵+주차장,09:00,18:00,09:00,18:00,월+신정+설날 연휴+추석 연휴,5000,3000,2000,할인(도민(신분증 제시)+경로+장애인+국가유공자),,,063-283-8887,(사)한국사립미술관협회,2025-02-11,4641000,전북특별자치도 전주시
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-02-11,place,전주역사박물관,공립,전북특별자치도 전주시,전북특별자치도 전주시 완산구 쑥고개로 259,35.8011446,127.0933286,전주역사박물관을(를) 배경으로 관람 전후 동화를 만들 수 있다.,관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;전주역사박물관,전주역사박물관,공립,전북특별자치도 전주시 완산구 쑥고개로 259,전북특별자치도 전주시 완산구 효자동2가 921-3,063-228-6485,전주문화사랑회,http://www.jeonjumuseum.org,문화상품점+물품보관소+수유실+자전거보관대,09:00,18:00,09:00,18:00,월+신정,0,0,0,,,,063-228-6485,전북특별자치도 전주시청,2025-02-11,4641000,전북특별자치도 전주시
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-02-11,place,전주자연생태관,공립,전북특별자치도 전주시,전북특별자치도 전주시 완산구 바람쐬는길 21,35.81159258,127.1625872,전주자연생태관을(를) 배경으로 관람 전후 동화를 만들 수 있다.,관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;전주자연생태관,전주자연생태관,공립,전북특별자치도 전주시 완산구 바람쐬는길 21,전북특별자치도 전주시 완산구 교동 951-1,063-288-9540,전북특별자치도 전주시청,http://ecomuseum.jeonju.go.kr,주차장+쉼터+정자+수유실+운동기구,09:00,18:00,09:00,18:00,월+신정+설날 당일+추석 당일,2000,1000,500,할인(20인 이상 단체)+무료(국가유공자와 유족+장애인 복지카드 소지자 및 동행 보호자 1인+만 6세 이하 어린이+만 65세 이상 어르신+전주시 다둥이 카드 소지자+전주시민 중 장기기증자(장기기증등록자)+의사상자 증서 소지자+병역명문가증 소지자),,,063-281-5253,전북특별자치도 전주시청,2025-02-11,4641000,전북특별자치도 전주시
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-02-11,place,전주전통술박물관,공립,전북특별자치도 전주시,전북특별자치도 전주시 완산구 한지길 74,35.81685036,127.1534667,전주전통술박물관을(를) 배경으로 관람 전후 동화를 만들 수 있다.,관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;전주전통술박물관,전주전통술박물관,공립,전북특별자치도 전주시 완산구 한지길 74,전북특별자치도 전주시 완산구 풍남동3가 39-3,063-287-6305,전북특별자치도 전주시청,http://urisul.net,,09:00,18:00,09:00,18:00,월,0,0,0,,,,063-287-6305,전북특별자치도 전주시청,2025-02-11,4641000,전북특별자치도 전주시
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-02-11,place,전주한옥마을역사관,공립,전북특별자치도 전주시,전북특별자치도 전주시 완산구 최명희길 17-10,35.81589052,127.1530349,전주한옥마을역사관을(를) 배경으로 관람 전후 동화를 만들 수 있다.,관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;전주한옥마을역사관,전주한옥마을역사관,공립,전북특별자치도 전주시 완산구 최명희길 17-10,전북특별자치도 전주시 완산구 풍남동3가 51-2,063-286-5125,전북특별자치도 전주시청,,,10:00,18:00,10:00,18:00,월,0,0,0,,,,063-286-5125,전북특별자치도 전주시청,2025-02-11,4641000,전북특별자치도 전주시
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-02-11,place,전주한지박물관,사립,전북특별자치도 전주시,전북특별자치도 전주시 덕진구 팔복로 59,35.84512928,127.0967046,전주한지박물관을(를) 배경으로 관람 전후 동화를 만들 수 있다.,관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;전주한지박물관,전주한지박물관,사립,전북특별자치도 전주시 덕진구 팔복로 59,전북특별자치도 전주시 덕진구 팔복동3가 410,063-210-8103,전주페이퍼,http://www.hanjimuseum.co.kr,,09:00,17:00,09:00,17:00,월+일+신정+설날 연휴+추석 연휴,0,0,0,,,,063-210-8103,전주페이퍼,2025-02-11,4641000,전북특별자치도 전주시
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-02-11,place,전주현대미술관,사립,전북특별자치도 전주시,전북특별자치도 전주시 완산구 풍남문2길 98-1,35.81380222,127.1442048,전주현대미술관을(를) 배경으로 관람 전후 동화를 만들 수 있다.,관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;전주현대미술관,전주현대미술관,사립,전북특별자치도 전주시 완산구 풍남문2길 98-1,전북특별자치도 전주시 완산구 전동3가 56-1,063-284-0777,전주현대미술관,,,10:00,18:00,10:00,18:00,월,0,0,0,,,,063-284-0777,전주현대미술관,2025-02-11,4641000,전북특별자치도 전주시
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-02-11,place,청목미술관,사립,전북특별자치도 전주시,"전북특별자치도 전주시 완산구 팔달로 232, 청목빌딩 1층",35.82290877,127.1455957,청목미술관을(를) 배경으로 관람 전후 동화를 만들 수 있다.,관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;청목미술관,청목미술관,사립,"전북특별자치도 전주시 완산구 팔달로 232, 청목빌딩 1층",전북특별자치도 전주시 완산구 서노송동 614-3,063-246-2222,재단법인 청목미술관,http://chungmokart.com,,10:00,17:30,10:00,17:30,월+신정+설날 당일+추석 당일,0,0,0,,,,063-246-2222,재단법인 청목미술관,2025-02-11,4641000,전북특별자치도 전주시
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-02-11,place,호남기독교박물관,사립,전북특별자치도 전주시,"전북특별자치도 전주시 완산구 천잠로 303, 스타타워 A동",35.81616417,127.0888841,호남기독교박물관을(를) 배경으로 관람 전후 동화를 만들 수 있다.,관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;호남기독교박물관,호남기독교박물관,사립,"전북특별자치도 전주시 완산구 천잠로 303, 스타타워 A동",전북특별자치도 전주시 완산구 효자동3가 산 218-1,063-220-3117,전주대학교,https://blog.naver.com/jjmuseum2158,,09:00,17:00,00:00,00:00,일+토+법정 공휴일+개교기념일,0,0,0,,,,063-220-3117,전주대학교,2025-02-11,4641000,전북특별자치도 전주시
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-03-31,place,검단선사박물관,공립,인천광역시 서구,인천광역시 서구 고산후로121번길 7,37.59444584,126.6986824,"검단선사박물관은 검단, 원당, 동양, 불로지구 등 인천 서북부지역의 도시개발 진행 과정에서 발굴된 도토류, 골각류, 금속류, 옥석유리류 등의 선사시대유물을 전시하고 있으며, 청동기시대 집터 및 돌널무덤(석관묘)을 발굴 당시 모습 그대로 이전 설치하였습니다",관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;검단선사박물관;검단선사박물관은;검단;원당;동양;불로지구;등;인천;서북부지역의;도시개발,검단선사박물관,공립,인천광역시 서구 고산후로121번길 7,인천광역시 서구 원당동 824-11,032-440-6790,검단선사박물관,http://www.incheon.go.kr/museum,,09:00,18:00,09:00,18:00,"월(단, 공휴일인 월요일은 제외)+1월1일",0,0,0,,"검단선사박물관은 검단, 원당, 동양, 불로지구 등 인천 서북부지역의 도시개발 진행 과정에서 발굴된 도토류, 골각류, 금속류, 옥석유리류 등의 선사시대유물을 전시하고 있으며, 청동기시대 집터 및 돌널무덤(석관묘)을 발굴 당시 모습 그대로 이전 설치하였습니다",인천 지하철 1호선 및 공항철도 계양역 하차 + 일반 30번/급행 97번 승차 + 원당사거리 하차 + 인천 지하철 2호선 완정역 하차 + 일반 30번/87번 승차 + 원당사거리 하차,032-440-6750,인천광역시립박물관,2025-03-31,6280000,인천광역시
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-03-31,place,송암미술관,공립,인천광역시 미추홀구,인천광역시 미추홀구 비류대로55번길 68,37.4344431,126.6422184,"송암미술관에는 고대부터 현대까지 서화, 조각, 공예, 도자기 등 전 시대와 장르를 망라하여 총 9천여 점이 넘는 유물이 소장되어 있으며, 상설전은 주요 유물 300여점이 정기적으로 교체 전시됩니다.",관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;송암미술관;송암미술관에는;고대부터;현대까지;서화;조각;공예;도자기;등;전,송암미술관,공립,인천광역시 미추홀구 비류대로55번길 68,인천광역시 미추홀구 학익동 587-145,032-440-6777,송암미술관,http://www.incheon.go.kr/museum,,09:00,18:00,09:00,18:00,"월(단, 공휴일인 월요일은 제외)+1월1일",0,0,0,,"송암미술관에는 고대부터 현대까지 서화, 조각, 공예, 도자기 등 전 시대와 장르를 망라하여 총 9천여 점이 넘는 유물이 소장되어 있으며, 상설전은 주요 유물 300여점이 정기적으로 교체 전시됩니다.",송도고등학교 입구 하차 800m 도보 이용(112번)+옥련여고 입구 하차 1000m 도보 이용(9번+111-2번)+조개고개 하차 1000m 도보 이용(8번+16번),032-440-6750,인천광역시립박물관,2025-03-31,6280000,인천광역시
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-03-31,place,한국이민사박물관,공립,인천광역시 중구,인천광역시 중구 월미로 329,37.4703348050,126.5974803708,한국이민사박물관은 2003년 미주 이민 100주년을 맞아 우리 선조들의 해외에서의 개척자적인 삶을 기리고 그 발자취를 후손들에게 전 하기 위해 인천광역시 시민들과 해외동포들이 함께 뜻을 모아서 건립한 우리나라 최초의 이민사박물관입니다.,관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;한국이민사박물관;한국이민사박물관은;2003년;미주;이민;100주년을;맞아;우리;선조들의;해외에서의,한국이민사박물관,공립,인천광역시 중구 월미로 329,인천광역시 중구 북성동1가 102-2,032-440-4710,한국이민사박물관,http://www.incheon.go.kr/museum,,09:00,18:00,09:00,18:00,"월(단, 공휴일인 월요일은 제외)+1월1일",0,0,0,,한국이민사박물관은 2003년 미주 이민 100주년을 맞아 우리 선조들의 해외에서의 개척자적인 삶을 기리고 그 발자취를 후손들에게 전 하기 위해 인천광역시 시민들과 해외동포들이 함께 뜻을 모아서 건립한 우리나라 최초의 이민사박물관입니다.,인천지하철 : 인천역 하차+버스 45번 승차+해사고등학교 앞 하차,032-440-6750,인천광역시립박물관,2025-03-31,6280000,인천광역시
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-03-31,place,인천도시역사관,공립,인천광역시 연수구,인천광역시 연수구 인천타워대로 238,37.39281282,126.6358893,인천도시역사관은 국내 및 해외 도시의 홍보관과 차별화된 전략으로 글로벌 도시 마케팅 개념을 적용하여 인천의 과거와 현재 그리고 미래를 한 눈에 볼 수 있는 전시관입니다.,관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;인천도시역사관;인천도시역사관은;국내;및;해외;도시의;홍보관과;차별화된;전략으로;글로벌,인천도시역사관,공립,인천광역시 연수구 인천타워대로 238,인천광역시 연수구 송도동 24-7,032-850-6000,인천도시역사관,http://www.incheon.go.kr/museum,,09:00,18:00,09:00,18:00,"월(단, 공휴일인 월요일은 제외)+1월1일",0,0,0,,인천도시역사관은 국내 및 해외 도시의 홍보관과 차별화된 전략으로 글로벌 도시 마케팅 개념을 적용하여 인천의 과거와 현재 그리고 미래를 한 눈에 볼 수 있는 전시관입니다.,인천지하철 1호선 센트럴파크역 3번 출구+광역버스(M6405번+M6450번) 센트럴파크역 하차+급행버스(급행98번) 센트럴파크역 하차,032-440-6750,인천광역시립박물관,2025-03-31,6280000,인천광역시
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-03-31,place,인천광역시립박물관,공립,인천광역시 연수구,인천광역시 연수구 청량로160번길 26,37.42070925,126.6531798,"인천광역시립박물관은 1946년 4월 개관한 우리나라 최초의 공립박물관으로 인천지역의 향토사와 문화유산을 조사, 연구하고 그 결과를 시민들에게 공개하여, 시민들을 위한 시민들의 공간으로 만들자는 취지로 설립되었습니다.",관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;인천광역시립박물관;인천광역시립박물관은;1946년;4월;개관한;우리나라;최초의;공립박물관으로;인천지역의;향토사와,인천광역시립박물관,공립,인천광역시 연수구 청량로160번길 26,인천광역시 연수구 옥련동 525,032-440-6750,인천광역시립박물관,http://www.incheon.go.kr/museum,,09:00,18:00,09:00,18:00,"월(단, 공휴일인 월요일은 제외)+1월1일",0,0,0,,"인천광역시립박물관은 1946년 4월 개관한 우리나라 최초의 공립박물관으로 인천지역의 향토사와 문화유산을 조사, 연구하고 그 결과를 시민들에게 공개하여, 시민들을 위한 시민들의 공간으로 만들자는 취지로 설립되었습니다.",시내버스(16번+65-1번) 마을버스(523번) 이용 축현초등학교 하차후 도보 5분+인천e음45번 이용 인천시립박물관 하차 후 도보 2분,032-440-6750,인천광역시립박물관,2025-03-31,6280000,인천광역시
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2019-09-17,place,국립아시아문화전당(문화창조원),국립,광주광역시 동구,광주광역시 동구 문화전당로 38,35.1467193,126.9202542,"국립아시아문화전당 내 전시 중심 운영기관/ 전 세계인들이 공감할 수 있는 동시대 주요 주제와 이슈, 아시아를 중심으로 세계 역사와 문화에 대하여 예술부야를 비롯한 다학제적 결합과 창제작을 기반으로 한 다양한 전시를 선보이는 기관",관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;국립아시아문화전당(문화창조원);국립아시아문화전당;내;전시;중심;운영기관/;전;세계인들이;공감할;수,국립아시아문화전당(문화창조원),국립,광주광역시 동구 문화전당로 38,광주광역시 동구 광산동13,1899-5566,국립아시아문화전당(아시아문화원),https://www.acc.go.kr/http://www.aci-k.kr/,,10:00,18:00,10:00,18:00,"매주 월요일, 1월1일",0,0,0,유료전시 관람료 별도책정,"국립아시아문화전당 내 전시 중심 운영기관/ 전 세계인들이 공감할 수 있는 동시대 주요 주제와 이슈, 아시아를 중심으로 세계 역사와 문화에 대하여 예술부야를 비롯한 다학제적 결합과 창제작을 기반으로 한 다양한 전시를 선보이는 기관","지하철로 오시는 길문화전당역에서 하차(5번,6번 출입구)버스로 오시는 길국립아시아문화전당 또는 문화전당역 이용https://www.acc.go.kr/guide/Map/view 참조",1899-5566,아시아문화원,2019-09-17,B553558,아시아문화원
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-04-14,place,신평생활사박물관,국립,전북특별자치도 임실군,전북특별자치도 임실군 신평면 석등슬치로369,35.65705012,127.223673,2002년12월24일 규모 지상2층이며 소장 전시유물은 650점입니다 직원과 12개 마을 주민들이 희사한 전근대 농촌 생활유물을 전시조상들의 생활상을 엿볼 수 있는 임실군에 하나뿐인 생활사 박물관입니다,관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;신평생활사박물관;2002년12월24일;규모;지상2층이며;소장;전시유물은;650점입니다;직원과;12개;마을,신평생활사박물관,국립,전북특별자치도 임실군 신평면 석등슬치로369,전북특별자치도 임실군 신평면 원천리 212,063-640-4121,임실군 신평면사무소,,화장실,09:00,17:00,09:00,17:00,토요일+일요일,0,0,0,무료,2002년12월24일 규모 지상2층이며 소장 전시유물은 650점입니다 직원과 12개 마을 주민들이 희사한 전근대 농촌 생활유물을 전시조상들의 생활상을 엿볼 수 있는 임실군에 하나뿐인 생활사 박물관입니다,버스:203,063-640-4122,임실군 신평면사무소,2025-04-14,4761000,전북특별자치도 임실군
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-04-05,place,숭실대학교 한국기독교박물관,대학,서울특별시 동작구,서울특별시 동작구 상도로 369,37.49642897,126.9551579,숭실대학교 한국기독교박물관을(를) 배경으로 관람 전후 동화를 만들 수 있다.,관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;숭실대학교;한국기독교박물관,숭실대학교 한국기독교박물관,대학,서울특별시 동작구 상도로 369,,02-820-0752,숭실대학교 한국기독교박물관,,,10:00,16:30,10:00,12:00,일+공휴일,0,0,0,,,,02-820-2946,서울특별시 동작구청,2025-04-05,3190000,서울특별시 동작구
전국박물관미술관정보표준데이터,https://www.data.go.kr/data/15017323/standard.do,2025-03-31,place,원주역사박물관,공립,강원특별자치도 원주시,강원특별자치도 원주시 봉산로 134,37.34309272,127.9664064,"원주시의 대표적인 박물관으로 ,원주의 고대시대부터 일제강점기까지 원주의 역사를 한눈에 살필수 있으며, 역사강좌, 체혐교실 등 다양한 문화프로그램도 운영중이다.",관람 전 예습 동화와 방문 후 기념 동화책 배경,전시실에서 마음에 드는 작품이나 물건을 찾아 가족과 이야기하기,5-7;8-10,박물관;미술관;원주역사박물관;원주시의;대표적인;박물관으로;원주의;고대시대부터;일제강점기까지;역사를;한눈에;살필수,원주역사박물관,공립,강원특별자치도 원주시 봉산로 134,강원특별자치도 원주시 봉산동 836-1,033-737-4371,강원특별자치도 원주시,http://whm.wonju.go.kr/,주말체험교실,09:00,18:00,09:00,18:00,월+명절당일+공휴일 익일,0,0,0,0,"원주시의 대표적인 박물관으로 ,원주의 고대시대부터 일제강점기까지 원주의 역사를 한눈에 살필수 있으며, 역사강좌, 체혐교실 등 다양한 문화프로그램도 운영중이다.",시내버스 5+5-1+5-2+80+81+81-1+82,033-737-4371,강원특별자치도 원주시청,2025-03-31,4191000,강원특별자치도 원주시
